execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_match,dfc_2phase_match_error,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,physical_base_capture_time_ms,physical_error,physical_lineage_query_time_ms,physical_rewrite_time_ms,physical_rows,physical_runtime_ms,physical_time_ms,policy_count,query_type,run_index,run_num,variation_index,variation_join_count,variation_join_matches,variation_num,variation_num_groups,variation_num_rows,variation_policy_threshold,variation_rows_to_remove,variation_type
1,2026-02-28T23:27:31.186630,11708.834706805646,,,True,,2700.6613751873374,3.1221252866089344,10000000,2703.7835004739463,,2887.392583768815,True,,0.7603326812386513,10000000,2888.1529164500535,,3436.8345411494374,1.9482080824673176,10000000,3438.7827492319047,,2678.115540649742,10000000,2678.115540649742,0.0,skipped_for_select,0.0,0.0,0,0.0,0.0,1,SELECT,0,1,0,,,1,,,0,0,policy_threshold
2,2026-02-28T23:28:50.077102,14541.761084459722,,,True,,4418.25154190883,2.9802080243825912,9999950,4421.231749933213,,3404.5193339698017,True,,2.48549971729517,9999950,3407.004833687097,,4009.7746248357,1.2788339518010616,9999950,4011.053458787501,,2702.4710420519114,9999950,2702.4710420519114,0.0,skipped_not_supported_for_query,0.0,0.0,0,0.0,0.0,1,WHERE,0,1,0,,,1,,,0,0,policy_threshold
3,2026-02-28T23:28:52.376467,9.379959665238857,,,True,,0.36670779809355736,0.6718328222632408,1,1.0385406203567982,,0.5582091398537159,True,,1.006999984383583,1,1.565209124237299,,0.4957919009029865,1.147958915680647,1,1.6437508165836334,,0.21087517961859703,1,0.21087517961859703,0.7331250235438347,,4.188458900898695,1.3807909563183784,1,4.92158392444253,4.92158392444253,1,SIMPLE_AGG,0,1,0,,,1,,1000,,,num_rows
4,2026-02-28T23:29:47.208592,5.4221260361373425,,,True,,0.35616662353277206,0.673624686896801,0,1.029791310429573,,0.5077500827610493,True,,0.6706672720611095,0,1.1784173548221588,,0.2726251259446144,0.8393749594688416,0,1.112000085413456,,0.41016703471541405,100,0.41016703471541405,0.6377911195158958,,1.0539591312408447,1.0844580829143524,0,1.6917502507567406,1.6917502507567406,1,JOIN,0,1,0,,100,1,,,,,join_matches
5,2026-02-28T23:30:44.081078,68.05433239787817,,,True,,3.8505829870700836,0.6812498904764652,10,4.531832877546549,,6.618124898523092,True,,0.9710830636322498,10,7.589207962155342,,12.288916856050491,1.4800000935792923,10,13.768916949629784,,3.720291890203953,10,3.720291890203953,6.202999968081713,,32.24108275026083,1.2492919340729713,10,38.44408271834254,38.44408271834254,1,GROUP_BY,0,1,0,,,1,10,,,,num_groups
