execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_error,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,query_name,query_num,tpch_sf
27,2026-02-05T12:56:00.986000,147.76491606608033,,,True,,25.52183298394084,2.408374799415469,4,27.93020778335631,,88.36158318445086,4.271249985322356,4,92.63283316977322,,27.201875112950802,4,27.201875112950802,q01,1,1.0
28,2026-02-05T12:56:01.045951,55.49829127267003,,,True,,15.632583061233163,3.763624932616949,10,19.396207993850112,,18.001249991357327,4.002000205218792,10,22.00325019657612,,14.0988330822438,10,14.0988330822438,q03,3,1.0
29,2026-02-05T12:56:01.209130,159.180665621534,,,True,,44.36116688884795,2.800124930217862,5,47.16129181906581,,92.90054091252387,2.6853750459849834,5,95.58591595850885,,16.43345784395933,5,16.43345784395933,q04,4,1.0
30,2026-02-05T12:56:01.283068,69.28674993105233,,,True,,15.456832945346832,1.7303749918937683,5,17.1872079372406,,30.588083900511265,4.6302080154418945,5,35.21829191595316,,16.881250077858567,5,16.881250077858567,q05,5,1.0
31,2026-02-05T12:56:01.308369,21.33887424133718,,,True,,3.885416081175208,1.163083128631115,1,5.048499209806323,,9.154041996225715,2.7884170413017273,1,11.942459037527442,,4.347915994003415,1,4.347915994003415,q06,6,1.0
32,2026-02-05T12:56:01.544010,231.98420996777713,,,True,,15.833625104278326,5.545709049329162,4,21.379334153607488,,186.07554188929498,8.59158392995596,4,194.66712581925094,,15.937749994918704,4,15.937749994918704,q07,7,1.0
33,2026-02-05T12:56:01.651427,103.86612522415817,,,True,,17.223624978214502,2.3902091197669506,2,19.613834097981453,,60.55991700850427,8.26579099521041,2,68.82570800371468,,15.426583122462034,2,15.426583122462034,q08,8,1.0
34,2026-02-05T12:56:34.829848,33174.851833842695,,,True,,37.746375193819404,1.8667499534785748,175,39.61312514729798,,33092.039624927565,5.715833976864815,175,33097.75545890443,,37.48324979096651,175,37.48324979096651,q09,9,1.0
35,2026-02-05T12:56:34.973652,137.93712528422475,,,True,,30.41450004093349,5.368000129237771,20,35.78250017017126,,50.3647499717772,5.584000144153833,20,55.948750115931034,,46.205874998122454,20,46.205874998122454,q10,10,1.0
36,2026-02-05T12:56:35.038591,59.91695914417505,,,True,,14.30504210293293,2.152708126232028,2,16.457750229164958,,26.209749979898334,4.0224171243608,2,30.232167104259133,,13.227041810750961,2,13.227041810750961,q12,12,1.0
37,2026-02-05T12:56:35.084195,41.68262705206871,,,True,,10.320584056898952,2.1646670065820217,1,12.485251063480973,,16.63554203696549,2.7699589263647795,1,19.40550096333027,,9.791875025257468,1,9.791875025257468,q14,14,1.0
38,2026-02-05T12:56:35.261889,173.63941599614918,,,True,,43.76620799303055,3.897041082382202,57,47.66324907541275,,79.67141689732671,3.5976250655949116,57,83.26904196292162,,42.70712495781481,57,42.70712495781481,q18,18,1.0
39,2026-02-05T12:56:35.354060,88.36162532679737,,,True,,20.985500188544393,3.200375009328127,1,24.18587519787252,,37.84887492656708,7.109625032171607,1,44.958499958738685,,19.217250170186162,1,19.217250170186162,q19,19,1.0
40,2026-02-05T12:56:35.492779,134.32487496174872,,,True,,25.187541032209992,2.346249995753169,4,27.53379102796316,,77.9800838790834,3.837791969999671,4,81.81787584908307,,24.97320808470249,4,24.97320808470249,q01,1,1.0
41,2026-02-05T12:56:35.567766,70.41249889880419,,,True,,24.433542042970657,3.7877908907830715,10,28.22133293375373,,20.618207985535264,4.111249931156635,10,24.7294579166919,,17.46170804835856,10,17.46170804835856,q03,3,1.0
42,2026-02-05T12:56:35.744548,173.15308284014463,,,True,,48.54849982075393,2.5878341402858496,5,51.13633396103978,,102.57316590286791,2.9462920501828194,5,105.51945795305073,,16.49729092605412,5,16.49729092605412,q04,4,1.0
43,2026-02-05T12:56:35.820794,72.27320899255574,,,True,,17.636874923482537,1.7762088682502508,5,19.413083791732788,,30.67433414980769,4.536665976047516,5,35.21100012585521,,17.649125074967742,5,17.649125074967742,q05,5,1.0
44,2026-02-05T12:56:35.844699,19.782168325036764,,,True,,3.8777911104261875,1.2258340138942003,1,5.103625124320388,,8.413959061726928,2.6595420204102993,1,11.073501082137227,,3.6050421185791492,1,3.6050421185791492,q06,6,1.0
45,2026-02-05T12:56:36.076996,228.5491256043315,,,True,,17.70045794546604,2.6162920985370874,4,20.31675004400313,,182.88124981336296,8.390541886910796,4,191.27179170027375,,16.960583860054612,4,16.960583860054612,q07,7,1.0
46,2026-02-05T12:56:36.197145,114.14979211986065,,,True,,23.201625095680356,2.4238750338554382,2,25.625500129535794,,61.99499987997115,7.842333987355232,2,69.83733386732638,,18.686958122998476,2,18.686958122998476,q08,8,1.0
47,2026-02-05T12:57:04.324744,28120.68129167892,,,True,,39.76370790041983,1.7887498252093792,175,41.55245772562921,,28034.233750076964,5.662458948791027,175,28039.896209025756,,39.23262492753565,175,39.23262492753565,q09,9,1.0
48,2026-02-05T12:57:04.510105,179.41024992614985,,,True,,40.760167175903916,8.949749870225787,20,49.7099170461297,,69.90379095077515,8.100416976958513,20,78.00420792773366,,51.69612495228648,20,51.69612495228648,q10,10,1.0
49,2026-02-05T12:57:04.608361,93.00116705708206,,,True,,21.826874930411577,2.927125198766589,2,24.754000129178166,,41.88420902937651,6.428207969292998,2,48.312416998669505,,19.934749929234385,2,19.934749929234385,q12,12,1.0
50,2026-02-05T12:57:04.680715,66.71004206873477,,,True,,16.72075013630092,3.6217919550836086,1,20.34254209138453,,27.688125148415565,3.972457954660058,1,31.660583103075624,,14.706916874274611,1,14.706916874274611,q14,14,1.0
51,2026-02-05T12:57:04.962066,275.64678993076086,,,True,,73.35054106079042,6.780874915421009,57,80.13141597621143,,124.49066597037017,6.164582911878824,57,130.655248882249,,64.86012507230043,57,64.86012507230043,q18,18,1.0
52,2026-02-05T12:57:05.106275,138.24395928531885,,,True,,34.5420001540333,4.995959112420678,1,39.53795926645398,,57.01854079961777,11.262709042057395,1,68.28124984167516,,30.424750177189708,1,30.424750177189708,q19,19,1.0
53,2026-02-05T12:57:05.402876,290.049540810287,,,True,,39.821374928578734,4.646749934181571,4,44.468124862760305,,202.4178330320865,7.581916870549321,4,209.9997499026358,,35.58166604489088,4,35.58166604489088,q01,1,1.0
54,2026-02-05T12:57:05.525617,114.3725838046521,,,True,,37.86737495101988,7.359290961176157,10,45.22666591219604,,33.305083867162466,8.232458960264921,10,41.53754282742739,,27.608375065028667,10,27.608375065028667,q03,3,1.0
55,2026-02-05T12:57:05.788182,256.5975410398096,,,True,,78.07708298787475,4.69083315692842,5,82.76791614480317,,144.07454198226333,4.69945790246129,5,148.77399988472462,,25.0556250102818,5,25.0556250102818,q04,4,1.0
56,2026-02-05T12:57:05.902551,107.5624581426382,,,True,,25.607958203181624,2.9877920169383287,5,28.595750220119953,,45.09237501770258,7.130166050046682,5,52.22254106774926,,26.74416685476899,5,26.74416685476899,q05,5,1.0
57,2026-02-05T12:57:05.991157,82.13891740888357,,,True,,10.807541897520423,1.9386671483516693,1,12.746209045872092,,44.457208132371306,18.108708085492253,1,62.56591621786356,,6.82679214514792,1,6.82679214514792,q06,6,1.0
58,2026-02-05T12:57:06.353202,349.83012615703046,,,True,,25.578374974429607,4.996417090296745,4,30.574792064726353,,275.91441688127816,15.636583091691136,4,291.5509999729693,,27.704334119334817,4,27.704334119334817,q07,7,1.0
59,2026-02-05T12:57:06.520089,161.2463742494583,,,True,,28.234374942258,3.6842080298811197,2,31.91858297213912,,91.75133309327066,13.18408316001296,2,104.93541625328362,,24.392375024035573,2,24.392375024035573,q08,8,1.0
60,2026-02-05T12:57:42.318693,35792.53254085779,,,True,,54.05495804734528,3.200666978955269,175,57.25562502630055,,35670.67554080859,9.357000002637506,175,35680.032540811226,,55.24437502026558,175,55.24437502026558,q09,9,1.0
61,2026-02-05T12:57:42.513225,186.37841567397118,,,True,,44.96233398094773,6.709916051477194,20,51.67225003242493,,76.30991586484015,7.377582835033536,20,83.68749869987369,,51.018666941672564,20,51.018666941672564,q10,10,1.0
62,2026-02-05T12:57:42.610441,88.49308406934142,,,True,,17.183042131364346,2.555042039602995,2,19.73808417096734,,40.05454108119011,6.430958863347769,2,46.48549994453788,,22.269499953836203,2,22.269499953836203,q12,12,1.0
63,2026-02-05T12:57:42.683921,68.27329099178314,,,True,,20.09037509560585,3.296082839369774,1,23.386457934975624,,24.928417056798935,4.123207880184054,1,29.05162493698299,,15.835208119824529,1,15.835208119824529,q14,14,1.0
64,2026-02-05T12:57:42.961249,270.11899882927537,,,True,,66.406125202775,6.19891588576138,57,72.60504108853638,,125.61612483114004,6.803124910220504,57,132.41924974136055,,65.09470799937844,57,65.09470799937844,q18,18,1.0
65,2026-02-05T12:57:43.107411,138.9353338163346,,,True,,31.34220908395946,4.821457900106907,1,36.16366698406637,,60.476541984826326,11.373416986316442,1,71.84995897114277,,30.92170786112547,1,30.92170786112547,q19,19,1.0
