execution_number,timestamp,duration_ms,error,correctness_1phase_error,correctness_1phase_match,correctness_2phase_error,correctness_2phase_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,join_count,no_policy_error,no_policy_exec_time_ms,no_policy_rows,run_num,source_count,tpch_sf
24,2026-02-16T02:44:45.947838,242.22404113970697,,,1,,1,,70.54741703905165,2.50325002707541,4,73.05066706612706,,99.08395796082914,3.3920409623533487,4,102.47599892318249,2,,66.69370806775987,4,4,2,1.0
25,2026-02-16T02:44:46.200206,245.34320808015764,,,1,,1,,71.9385000411421,2.5019580498337746,4,74.44045809097588,,102.34137484803796,4.07399982213974,4,106.4153746701777,2,,64.48233290575445,4,5,2,1.0
26,2026-02-16T02:44:46.720717,249.85837494023144,,,1,,1,,72.39724998362362,2.7945840265601873,4,75.19183401018381,,103.1232918612659,3.8116248324513435,4,106.93491669371724,2,,67.72733316756785,4,1,3,1.0
27,2026-02-16T02:44:46.977609,247.2733329050243,,,1,,1,,70.3896249178797,2.9619999695569277,4,73.35162488743663,,102.24616690538824,4.137457814067602,4,106.38362471945584,2,,67.53433402627707,4,2,3,1.0
28,2026-02-16T02:44:47.252479,265.1267498731613,,,1,,1,,72.14012509211898,2.6220420841127634,4,74.76216717623174,,122.20724998041987,3.489583032205701,4,125.69683301262558,2,,64.66287490911782,4,3,3,1.0
29,2026-02-16T02:44:47.510016,247.41024989634752,,,1,,1,,72.0359159167856,2.7527499478310347,4,74.78866586461663,,102.17691701836884,3.439749823883176,4,105.61666684225202,2,,67.00012506917119,4,4,3,1.0
30,2026-02-16T02:44:47.766041,245.98762509413064,,,1,,1,,71.29258406348526,2.6420829817652702,4,73.93466704525054,,102.31841588392854,4.036375088617206,4,106.35479097254574,2,,65.69395889528096,4,5,3,1.0
31,2026-02-16T02:44:48.277699,251.1950838379562,,,1,,1,,71.31933304481208,2.512916922569275,4,73.83224996738136,,107.05737490206957,3.6113751120865345,4,110.6687500141561,3,,66.68991688638926,4,1,1,1.0
32,2026-02-16T02:44:48.534696,253.3567501232028,,,1,,1,,70.31583320349455,2.64662504196167,4,72.96245824545622,,110.0432921666652,4.523499868810177,4,114.56679203547537,3,,65.82408305257559,4,2,1,1.0
33,2026-02-16T02:44:48.790226,251.75045896321535,,,1,,1,,73.0975829064846,2.4518328718841076,4,75.54941577836871,,106.68791690841317,3.6517081316560507,4,110.33962504006922,3,,65.85720810107887,4,3,1,1.0
34,2026-02-16T02:44:49.045194,251.27608398906887,,,1,,1,,71.47262478247285,2.467541955411434,4,73.94016673788428,,106.42670909874141,3.6511248908936977,4,110.07783398963511,3,,67.25466717034578,4,4,1,1.0
35,2026-02-16T02:44:49.304077,255.21887512877584,,,1,,1,,70.709333056584,2.4532079696655273,4,73.16254102624953,,109.46441697888076,4.2207499500364065,4,113.68516692891717,3,,68.3664579410106,4,5,1,1.0
36,2026-02-16T02:44:49.826645,250.04950002767146,,,1,,1,,70.75945800170302,2.6794171426445246,4,73.43887514434755,,104.81725004501641,3.831292036920786,4,108.6485420819372,3,,67.95733305625618,4,1,2,1.0
37,2026-02-16T02:44:50.086616,253.39262513443828,,,1,,1,,72.44425010867417,3.5993331111967564,4,76.04358321987092,,106.15950007922947,3.478334052488208,4,109.63783413171768,3,,67.70787481218576,4,2,2,1.0
38,2026-02-16T02:44:50.349077,255.77262486331165,,,1,,1,,71.91674993373454,2.9134999494999647,4,74.8302498832345,,105.60404206626117,3.4778749104589224,4,109.0819169767201,3,,71.8567909207195,4,3,2,1.0
39,2026-02-16T02:44:50.613105,256.81625003926456,,,1,,1,,71.76050008274615,2.640417078509927,4,74.40091716125607,,108.19412488490343,3.7133749574422836,4,111.90749984234571,3,,70.50337502732873,4,4,2,1.0
40,2026-02-16T02:44:50.872586,252.72654206492007,,,1,,1,,72.82433309592307,3.559374948963523,4,76.38370804488659,,106.23512486927211,3.6394998896867037,4,109.87462475895882,3,,66.46445812657475,4,5,2,1.0
41,2026-02-16T02:44:51.404276,261.0149160027504,,,1,,1,,73.80162482149899,2.8517500031739473,4,76.65337482467294,,111.12812487408519,4.369207890704274,4,115.49733276478946,3,,68.85962490923703,4,1,3,1.0
42,2026-02-16T02:44:51.671371,257.60925002396107,,,1,,1,,76.07758301310241,2.7720420621335506,4,78.84962507523596,,105.77058279886842,3.6816669162362814,4,109.4522497151047,3,,69.30216611362994,4,2,3,1.0
43,2026-02-16T02:44:51.932344,251.65170803666115,,,1,,1,,71.82758417911828,2.9430831782519817,4,74.77066735737026,,104.81750010512769,3.65641713142395,4,108.47391723655164,3,,68.40279186144471,4,3,3,1.0
44,2026-02-16T02:44:52.206455,263.9294578693807,,,1,,1,,82.4973750859499,3.595250193029642,4,86.09262527897954,,106.35174997150898,3.8539159577339888,4,110.20566592924297,3,,67.62704183347523,4,4,3,1.0
45,2026-02-16T02:44:52.471494,255.3647079039365,,,1,,1,,72.59316695854068,2.7260419446974993,4,75.31920890323818,,108.23795897886157,3.722249995917082,4,111.96020897477865,3,,68.08125018142164,4,5,3,1.0
46,2026-02-16T02:44:53.006949,252.14574998244643,,,1,,1,,72.35395791940391,2.8254580684006214,4,75.17941598780453,,103.45933306962252,4.320584004744887,4,107.7799170743674,3,,69.18258289806545,4,1,4,1.0
47,2026-02-16T02:44:53.275426,256.2683750875294,,,1,,1,,76.98774989694357,2.862167079001665,4,79.84991697594523,,103.93462493084371,3.9756251499056816,4,107.91025008074939,3,,68.50379100069404,4,2,4,1.0
48,2026-02-16T02:44:53.543868,256.29925006069243,,,1,,1,,72.68866710364819,3.74316587112844,4,76.43183297477663,,107.88416699506342,4.045167006552219,4,111.92933400161564,3,,67.9341668728739,4,3,4,1.0
49,2026-02-16T02:44:53.809399,253.07158287614584,,,1,,1,,75.29441709630191,2.842708956450224,4,78.13712605275214,,105.007957899943,3.9956250693649054,4,109.0035829693079,3,,65.92704192735255,4,4,4,1.0
50,2026-02-16T02:44:54.077278,255.4030828177929,,,1,,1,,74.35462507419288,2.86649982444942,4,77.2211248986423,,104.48433295823634,4.982125014066696,4,109.46645797230303,3,,68.71120817959309,4,5,4,1.0
51,2026-02-16T02:44:54.612907,268.2379169855267,,,1,,1,,76.47249987348914,2.908708993345499,4,79.38120886683464,,116.2047921679914,3.805415937677026,4,120.01020810566843,4,,68.84358311071992,4,1,1,1.0
52,2026-02-16T02:44:54.894138,277.3327911272645,,,1,,1,,72.97258381731808,2.6984999421983957,4,75.67108375951648,,130.26666617952287,4.783166805282235,4,135.0498329848051,4,,66.60729204304516,4,2,1,1.0
53,2026-02-16T02:44:55.216658,318.6357079539448,,,1,,1,,86.313083069399,2.804999938234687,4,89.11808300763369,,128.4663339611143,3.8767920341342688,4,132.34312599524856,4,,97.16795803979039,4,3,1,1.0
54,2026-02-16T02:44:55.486835,266.0600000526756,,,1,,1,,78.43312504701316,2.587791997939348,4,81.02091704495251,,113.1769169587642,3.787958063185215,4,116.96487502194941,4,,68.068458000198,4,4,1,1.0
55,2026-02-16T02:44:55.756560,265.7848331145942,,,1,,1,,73.22708400897682,3.9489169139415026,4,77.17600092291832,,112.22629202529788,3.7531249690800905,4,115.97941699437797,4,,72.6252079475671,4,5,1,1.0
56,2026-02-16T02:44:56.305258,273.49016605876386,,,1,,1,,75.27933409437537,2.9249999206513166,4,78.20433401502669,,118.39425005018711,5.4626669734716415,4,123.85691702365875,4,,71.42408285290003,4,1,2,1.0
57,2026-02-16T02:44:56.579921,267.9216251708567,,,1,,1,,75.09270799346268,3.2202089205384254,4,78.31291691400111,,116.75000004470348,3.7786669563502073,4,120.52866700105369,4,,69.07541584223509,4,2,2,1.0
58,2026-02-16T02:44:56.846430,259.4940001145005,,,1,,1,,72.65058299526572,2.7690830174833536,4,75.41966601274908,,111.1936669331044,4.311749944463372,4,115.50541687756777,4,,68.56512511149049,4,3,2,1.0
59,2026-02-16T02:44:57.115022,261.5878749638796,,,1,,1,,72.02395889908075,2.9200001154094934,4,74.94395901449025,,110.74991687200963,5.067833000794053,4,115.81774987280369,4,,70.82170806825161,4,4,2,1.0
60,2026-02-16T02:44:57.408143,286.08374996110797,,,1,,1,,95.10920802131295,3.0619590543210506,4,98.171167075634,,112.53174999728799,4.020459018647671,4,116.55220901593566,4,,71.35541690513492,4,5,2,1.0
61,2026-02-16T02:44:57.963136,268.24787515215576,,,1,,1,,75.11316705495119,3.097167005762458,4,78.21033406071365,,112.43220791220665,4.118375014513731,4,116.55058292672038,4,,73.48262495361269,4,1,3,1.0
62,2026-02-16T02:44:58.239667,266.50550006888807,,,1,,1,,75.2599579282105,2.9597501270473003,4,78.2197080552578,,114.14166702888906,3.898165887221694,4,118.03983291611075,4,,70.2412910759449,4,2,3,1.0
63,2026-02-16T02:44:58.522435,273.1477089691907,,,1,,1,,77.0590421743691,2.9229160863906145,4,79.98195826075971,,114.87195803783834,5.08337514474988,4,119.95533318258822,4,,73.20591621100903,4,3,3,1.0
64,2026-02-16T02:44:58.798206,265.8181660808623,,,1,,1,,75.31350012868643,2.9690838418900967,4,78.28258397057652,,113.23933396488428,4.731083055958152,4,117.97041702084243,4,,69.560999982059,4,4,3,1.0
65,2026-02-16T02:44:59.073732,265.4110000003129,,,1,,1,,74.13070811890066,2.9158340767025948,4,77.04654219560325,,113.96050010807812,5.0225830636918545,4,118.98308317176998,4,,69.37633291818202,4,5,3,1.0
66,2026-02-16T02:44:59.670378,304.58091711625457,,,1,,1,,89.19625007547438,3.9117501582950354,4,93.10800023376942,,107.76841710321605,3.939791116863489,4,111.70820822007954,4,,99.76095799356699,4,1,4,1.0
67,2026-02-16T02:44:59.951416,267.53479219041765,,,1,,1,,76.79824996739626,3.28062498010695,4,80.07887494750321,,111.4221669267863,4.272333811968565,4,115.69450073875487,4,,71.75541599281132,4,2,4,1.0
68,2026-02-16T02:45:00.242564,278.23408297263086,,,1,,1,,79.59187496453524,2.969832858070731,4,82.56170782260597,,117.58262501098216,4.219959024339914,4,121.80258403532207,4,,73.86495894752443,4,3,4,1.0
69,2026-02-16T02:45:00.530636,275.52400017157197,,,1,,1,,76.91912492737174,4.152749897912145,4,81.07187482528389,,116.3844580296427,4.356666933745146,4,120.74112496338785,4,,73.70758289471269,4,4,4,1.0
70,2026-02-16T02:45:00.808876,265.65658301115036,,,1,,1,,78.59958312474191,3.4791671205312014,4,82.07875024527311,,108.24366589076817,4.570582881569862,4,112.81424877233803,4,,70.75875019654632,4,5,4,1.0
71,2026-02-16T02:45:01.395251,275.1776250079274,,,1,,1,,81.33512502536178,3.5581670235842466,4,84.89329204894602,,112.7035419922322,4.502667114138603,4,117.2062091063708,4,,73.07329191826284,4,1,5,1.0
72,2026-02-16T02:45:01.774017,363.63370786421,,,1,,1,,107.8505830373615,7.605083053931594,4,115.4556660912931,,164.82654097490013,5.8547500520944595,4,170.6812910269946,4,,77.48920796439052,4,2,5,1.0
73,2026-02-16T02:45:02.081154,289.6310000214726,,,1,,1,,83.34841602481902,3.215332981199026,4,86.56374900601804,,112.70754202269018,4.791749874129891,4,117.49929189682007,4,,85.56437492370605,4,3,5,1.0
74,2026-02-16T02:45:02.368183,271.8018328305334,,,1,,1,,82.50108291395009,3.4480420872569084,4,85.949125001207,,111.4188339561224,5.1887910813093185,4,116.60762503743172,4,,69.23945783637464,4,4,5,1.0
75,2026-02-16T02:45:02.679060,277.218583971262,,,1,,1,,83.86820810846984,3.3962088637053967,4,87.26441697217524,,111.62570887245238,4.783707903698087,4,116.40941677615047,4,,73.54050013236701,4,5,5,1.0
76,2026-02-16T02:45:03.391158,420.0106670614332,,,1,,1,,84.14595806971192,13.394499896094203,4,97.54045796580613,,115.43558305129409,4.367666784673929,4,119.80324983596802,5,,202.65995897352695,4,1,1,1.0
77,2026-02-16T02:45:03.681531,286.27479216083884,,,1,,1,,83.14183284528553,2.68520787358284,4,85.82704071886837,,117.93491709977388,4.254624946042895,4,122.18954204581678,5,,78.25391599908471,4,2,1,1.0
78,2026-02-16T02:45:03.964886,279.2000418994576,,,1,,1,,80.91104100458324,2.9662500601261854,4,83.87729106470942,,114.83350000344217,4.920000210404396,4,119.75350021384656,5,,75.56412508711219,4,3,1,1.0
79,2026-02-16T02:45:04.266430,297.18324984423816,,,1,,1,,89.85308301635087,3.1636250205338,4,93.01670803688467,,120.82241685129702,4.216374829411507,4,125.03879168070853,5,,79.12320899777114,4,4,1,1.0
80,2026-02-16T02:45:04.564574,293.7009579036385,,,1,,1,,80.60591714456677,3.018750110641122,4,83.6246672552079,,124.35708288103342,4.371959017589688,4,128.7290418986231,5,,81.34212484583259,4,5,1,1.0
81,2026-02-16T02:45:05.160073,303.50599996745586,,,1,,1,,82.58937508799136,3.140459069982171,4,85.72983415797353,,134.75695811212063,4.359541926532984,4,139.1165000386536,5,,78.65541684441268,4,1,2,1.0
82,2026-02-16T02:45:05.445467,278.642833000049,,,1,,1,,78.20216612890363,3.17816692404449,4,81.38033305294812,,116.61745887249708,4.5938328839838505,4,121.21129175648093,5,,76.04762515984476,4,2,2,1.0
83,2026-02-16T02:45:05.736994,284.5234170090407,,,1,,1,,84.74741713143885,3.2590001355856657,4,88.00641726702452,,116.01462494581938,4.769916879013181,4,120.78454182483256,5,,75.72687487117946,4,3,2,1.0
84,2026-02-16T02:45:06.027608,283.4967498201877,,,1,,1,,81.42037503421307,3.3740000799298286,4,84.7943751141429,,115.96079193986952,4.296582890674472,4,120.257374830544,5,,78.44091602601111,4,4,2,1.0
85,2026-02-16T02:45:06.333433,298.3019161038101,,,1,,1,,88.18012499250472,4.053334007039666,4,92.23345899954438,,119.37958397902548,4.34474996291101,4,123.7243339419365,5,,82.33920903876424,4,5,2,1.0
86,2026-02-16T02:45:06.949112,301.2014999985695,,,1,,1,,87.08650013431907,3.4517920576035976,4,90.53829219192266,,122.81758291646838,5.20079187117517,4,128.01837478764355,5,,82.63983391225338,4,1,3,1.0
87,2026-02-16T02:45:07.279366,319.5206660311669,,,1,,1,,85.16999986022711,3.2364579383283854,4,88.4064577985555,,145.43437492102385,4.792833002284169,4,150.22720792330801,5,,80.88174997828901,4,2,3,1.0
88,2026-02-16T02:45:07.576565,287.1758749242872,,,1,,1,,78.75854196026921,3.211542032659054,4,81.97008399292827,,122.4303338676691,5.441957851871848,4,127.87229171954095,5,,77.32849987223744,4,3,3,1.0
89,2026-02-16T02:45:07.878316,291.5989998728037,,,1,,1,,80.82454116083682,3.4553748555481434,4,84.27991601638496,,126.20020913891494,4.780167015269399,4,130.98037615418434,5,,76.3334590010345,4,4,3,1.0
90,2026-02-16T02:45:08.174292,285.6183750554919,,,1,,1,,80.52487508393824,3.259624820202589,4,83.78449990414083,,119.91387512534857,4.940041806548834,4,124.8539169318974,5,,76.97575003840029,4,5,3,1.0
91,2026-02-16T02:45:08.935889,408.8617078959942,,,1,,1,,109.8029580898583,3.194957971572876,4,112.99791606143117,,177.67433309927583,4.727707942947745,4,182.40204104222357,5,,113.45008295029402,4,1,4,1.0
92,2026-02-16T02:45:09.260925,311.00733298808336,,,1,,1,,86.72841684892774,4.465082893148065,4,91.1934997420758,,132.45829101651907,4.488874925300479,4,136.94716594181955,5,,82.86170801147819,4,2,4,1.0
93,2026-02-16T02:45:09.574657,300.5281249061227,,,1,,1,,87.74687512777746,3.61812487244606,4,91.36500000022352,,125.96645904704928,4.450916079804301,4,130.41737512685359,5,,78.74066708609462,4,3,4,1.0
94,2026-02-16T02:45:09.888110,300.27195787988603,,,1,,1,,86.07145794667304,3.610375104472041,4,89.68183305114508,,124.71620901487768,5.649457918480039,4,130.36566693335772,5,,80.21945902146399,4,4,4,1.0
95,2026-02-16T02:45:10.210242,309.00737503543496,,,1,,1,,87.2658749576658,3.740625223144889,4,91.00650018081069,,134.17312502861023,4.620042163878679,4,138.7931671924889,5,,79.20270878821611,4,5,4,1.0
96,2026-02-16T02:45:10.853160,305.0355000887066,,,1,,1,,90.0296252220869,3.7027089856565,4,93.7323342077434,,126.68829085305333,4.860250046476722,4,131.54854089953005,5,,79.7504170332104,4,1,5,1.0
97,2026-02-16T02:45:11.183555,314.5341658964753,,,1,,1,,89.8136249743402,3.8540828973054886,4,93.66770787164569,,135.10829117149115,5.559167126193643,4,140.6674582976848,5,,80.19412495195866,4,2,5,1.0
98,2026-02-16T02:45:11.511152,311.12550012767315,,,1,,1,,93.11212506145239,4.303958034142852,4,97.41608309559524,,127.17683403752744,5.004709120839834,4,132.18154315836728,5,,81.52316603809595,4,3,5,1.0
99,2026-02-16T02:45:11.830744,303.2335420139134,,,1,,1,,86.6466669831425,3.5892080049961805,4,90.23587498813868,,129.28137509152293,6.157583091408014,4,135.43895818293095,5,,77.55454094149172,4,4,5,1.0
100,2026-02-16T02:45:12.153434,307.2356670163572,,,1,,1,,88.18308403715491,3.496082965284586,4,91.6791670024395,,130.02074998803437,4.989083157852292,4,135.00983314588666,5,,80.54041699506342,4,5,5,1.0
101,2026-02-16T02:45:12.832124,331.3577910885215,,,1,,1,,100.86025018244982,3.9015000220388174,4,104.76175020448864,,138.79470783285797,5.1869170274585485,4,143.98162486031651,5,,82.60870794765651,4,1,6,1.0
102,2026-02-16T02:45:13.175175,322.2258340101689,,,1,,1,,93.99774996563792,3.626208985224366,4,97.62395895086229,,132.36466702073812,6.3062498811632395,4,138.67091690190136,5,,85.92616580426693,4,2,6,1.0
103,2026-02-16T02:45:13.517493,323.82287504151464,,,1,,1,,95.3761669807136,3.6281670909374952,4,99.0043340716511,,137.8837910015136,4.525041906163096,4,142.4088329076767,5,,82.40374992601573,4,3,6,1.0
104,2026-02-16T02:45:13.844007,307.2301249485463,,,1,,1,,91.98683314025402,3.772249910980463,4,95.75908305123448,,125.9402499999851,5.7928750757128,4,131.7331250756979,5,,79.73316707648337,4,4,6,1.0
105,2026-02-16T02:45:14.177535,315.11312490329146,,,1,,1,,95.30904097482562,3.5643749870359898,4,98.87341596186161,,130.12058287858963,5.0663750153034925,4,135.18695789389312,5,,81.04874985292554,4,5,6,1.0
106,2026-02-16T02:45:15.368507,600.5150000564754,,,1,,1,,161.70370811596513,3.0990000814199448,4,164.80270819738507,,271.2437079753727,4.48950007557869,4,275.73320805095136,6,,159.97433313168585,4,1,1,1.0
107,2026-02-16T02:45:15.950734,578.0060000251979,,,1,,1,,160.31187493354082,3.3576248679310083,4,163.66949980147183,,251.87116698361933,5.586707964539528,4,257.45787494815886,6,,156.87316586263478,4,2,1,1.0
108,2026-02-16T02:45:16.574508,619.681749958545,,,1,,1,,154.94716702960432,3.0156250577419996,4,157.96279208734632,,256.6480841487646,4.466499900445342,4,261.11458404920995,6,,200.59787505306304,4,3,1,1.0
109,2026-02-16T02:45:17.262057,683.4716661833227,,,1,,1,,181.5656670369208,3.114541992545128,4,184.6802090294659,,332.3032909538597,4.899374907836318,4,337.202665861696,6,,161.58316703513265,4,4,1,1.0
110,2026-02-16T02:45:18.157808,889.4819999113679,,,1,,1,,169.02566701173782,3.5450838040560484,4,172.57075081579387,,262.7384171355516,6.162208039313555,4,268.9006251748651,6,,448.00304202362895,4,5,1,1.0
111,2026-02-16T02:45:19.421614,612.1366249863058,,,1,,1,,163.3039170410484,3.1592920422554016,4,166.4632090833038,,279.2697080876678,5.650458857417107,4,284.92016694508493,6,,160.7475420460105,4,1,2,1.0
112,2026-02-16T02:45:20.054176,625.5663339979947,,,1,,1,,166.7123748920858,3.3117919228971004,4,170.0241668149829,,271.1669581476599,4.510292084887624,4,275.6772502325475,6,,179.85937488265336,4,2,2,1.0
113,2026-02-16T02:45:20.675363,613.4510000701994,,,1,,1,,164.35133293271065,3.262207843363285,4,167.61354077607393,,280.0327909644693,5.801582941785455,4,285.83437390625477,6,,159.99712492339313,4,3,2,1.0
114,2026-02-16T02:45:21.294269,611.5161669440567,,,1,,1,,168.4723338112235,3.4509580582380295,4,171.92329186946154,,269.5214580744505,5.007291911169887,4,274.5287499856204,6,,165.05916696041822,4,4,2,1.0
115,2026-02-16T02:45:21.925123,623.0731250252575,,,1,,1,,172.37695888616145,2.911207964643836,4,175.28816685080528,,270.3939999919385,5.306999897584319,4,275.7009998895228,6,,172.07858408801258,4,5,2,1.0
116,2026-02-16T02:45:23.188805,619.834833079949,,,1,,1,,167.12916688993573,3.406583098694682,4,170.5357499886304,,274.564707884565,4.6344168949872255,4,279.1991247795522,6,,170.0930839870125,4,1,3,1.0
117,2026-02-16T02:45:23.844788,643.4216250199825,,,1,,1,,181.9763749372214,3.5849998239427805,4,185.5613747611642,,282.92270796373487,6.53345906175673,4,289.4561670254916,6,,168.39833301492035,4,2,3,1.0
118,2026-02-16T02:45:24.478238,622.3165420815349,,,1,,1,,169.57745887339115,3.554166993126273,4,173.13162586651742,,278.7455830257386,4.6619579661637545,4,283.40754099190235,6,,165.76691693626344,4,3,3,1.0
119,2026-02-16T02:45:25.114884,624.0884161088616,,,1,,1,,169.6809579152614,3.2943750265985727,4,172.97533294185996,,276.80195798166096,5.070457933470607,4,281.87241591513157,6,,169.234958011657,4,4,3,1.0
120,2026-02-16T02:45:25.778691,652.5117920245975,,,1,,1,,170.50108290277421,3.3859158866107464,4,173.88699878938496,,280.4683749563992,4.582375055179,4,285.0507500115782,6,,193.56408389285207,4,5,3,1.0
121,2026-02-16T02:45:27.096895,647.3624580539763,,,1,,1,,179.29083295166492,3.652166808024049,4,182.94299975968897,,281.5723749808967,5.3970839362591505,4,286.96945891715586,6,,177.4439171422273,4,1,4,1.0
122,2026-02-16T02:45:27.800394,689.7276660893112,,,1,,1,,175.57054199278355,3.952084109187126,4,179.52262610197067,,296.78320907987654,5.479875020682812,4,302.26308410055935,6,,207.93466712348163,4,2,4,1.0
123,2026-02-16T02:45:28.452397,638.8256661593914,,,1,,1,,179.60545816458762,3.5642089787870646,4,183.16966714337468,,290.11287493631244,5.530250025913119,4,295.64312496222556,6,,160.00741720199585,4,3,4,1.0
124,2026-02-16T02:45:29.113739,648.7057500053197,,,1,,1,,161.37408302165568,35.843833815306425,4,197.2179168369621,,276.39845898374915,5.439500091597438,4,281.8379590753466,6,,169.6443750988692,4,4,4,1.0
