execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,datafusion_correctness_error,datafusion_correctness_match,datafusion_dfc_correctness_error,datafusion_dfc_correctness_match,datafusion_dfc_error,datafusion_dfc_rows,datafusion_dfc_time_ms,datafusion_error,datafusion_logical_correctness_error,datafusion_logical_correctness_match,datafusion_logical_error,datafusion_logical_rows,datafusion_logical_time_ms,datafusion_rows,datafusion_time_ms,dfc_error,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,query_name,query_num,tpch_sf
22,2026-02-04T01:12:09.998989,464.4030851777643,,,True,,True,,True,,20,363.385375123471,,,True,,20,657.7736248727888,20,339.84758402220905,,35.36720806732774,4.673084011301398,20,40.040292078629136,,45.33620900474489,5.5937920697033405,20,50.93000107444823,,33.585208002477884,20,33.585208002477884,q10,10,1.0
23,2026-02-04T01:12:11.520550,410.78883479349315,,,True,,True,,True,,2,374.06558403745294,,,True,,2,732.7775838784873,2,353.8561249151826,,13.219333020970225,2.79633398167789,2,16.015667002648115,,24.762208806350827,4.645500099286437,2,29.407708905637264,,11.509333970025182,2,11.509333970025182,q12,12,1.0
24,2026-02-04T01:12:12.768793,356.2132930383086,,,True,,True,,True,,1,331.78412495180964,,,True,,1,556.0830410104245,1,314.2637920100242,,13.22908396832645,1.6432080883532763,1,14.872292056679726,,13.861124869436026,3.2657920382916927,1,17.12691690772772,,9.950292063876987,1,9.950292063876987,q14,14,1.0
25,2026-02-04T01:12:15.843739,920.9122909232974,,,True,,True,,True,,57,657.6990000903606,,,True,,57,1491.3854580372572,57,752.2327918559313,,43.65466581657529,4.449417116120458,57,48.104082932695746,,80.86945815011859,4.691667156293988,57,85.56112530641258,,35.0142908282578,57,35.0142908282578,q18,18,1.0
26,2026-02-04T01:12:17.173909,436.24433293007314,,,True,,True,,True,,1,297.97225003130734,,,True,,1,590.2152918279171,1,344.1812079399824,,21.31070801988244,4.289417061954737,1,25.600125081837177,,37.854749942198396,8.105916902422905,1,45.9606668446213,,20.50233306363225,1,20.50233306363225,q19,19,1.0
27,2026-02-04T01:12:18.858247,500.40370668284595,,,True,,True,,True,,4,368.0166669655591,,,True,,4,811.4366659428924,4,358.0036668572575,,26.41116688027978,1.7475830391049385,4,28.158749919384718,,83.55616591870785,4.819333087652922,4,88.37549900636077,,25.865790899842978,4,25.865790899842978,q01,1,1.0
28,2026-02-04T01:12:20.327160,396.610293071717,,,True,,True,,True,,10,401.5607500914484,,,True,,10,666.858334094286,10,347.3665409255773,,11.282959021627903,3.1867080833762884,10,14.469667105004191,,20.18108405172825,3.9215839933604,10,24.10266804508865,,10.6714169960469,10,10.6714169960469,q03,3,1.0
29,2026-02-04T01:12:21.878128,469.6389171294868,,,True,,True,,True,,5,346.0290408693254,,,True,,5,731.1864579096437,5,307.06491717137396,,32.22904191352427,2.4945831391960382,5,34.72362505272031,,111.37262498959899,2.808457938954234,5,114.18108292855322,,13.669291976839304,5,13.669291976839304,q04,4,1.0
30,2026-02-04T01:12:23.400213,426.24545958824456,,,True,,True,,True,,5,383.4774580318481,,,True,,5,707.6083330903202,5,365.9844999201596,,15.123374992981553,2.1594169083982706,5,17.282791901379824,,24.68429203145206,5.31720882281661,5,30.00150085426867,,12.976666912436485,5,12.976666912436485,q05,5,1.0
31,2026-02-04T01:12:24.457251,276.4880401082337,,,True,,True,,True,,1,268.6560829170048,,,True,,1,507.32029089704156,1,256.6534159705043,,3.8364159408956766,1.1528751347213984,1,4.989291075617075,,8.876916952431202,2.368041081354022,1,11.244958033785224,,3.6003750283271074,1,3.6003750283271074,q06,6,1.0
32,2026-02-04T01:12:26.262240,517.3425420653075,,,True,,True,,True,,4,488.62995812669396,,,True,,4,794.410124886781,4,451.7504589166492,,14.422625070437789,3.005665959790349,4,17.428291030228138,,25.461750105023384,9.014541981741786,4,34.47629208676517,,13.687500031664968,4,13.687500031664968,q07,7,1.0
33,2026-02-04T01:12:27.797427,426.14000104367733,,,True,,True,,True,,2,392.45970896445215,,,True,,2,712.2550830245018,2,362.98274993896484,,14.230667147785425,2.858957974240184,2,17.08962512202561,,25.309541961178184,8.538292022421956,2,33.84783398360014,,12.219791999086738,2,12.219791999086738,q08,8,1.0
34,2026-02-04T01:12:29.827780,717.7976246457547,,,True,,True,,True,,175,442.14466703124344,,,True,,175,865.0040000211447,175,524.5988329406828,,47.012540977448225,2.217999892309308,175,49.23054086975753,,92.76529191993177,6.271000020205975,175,99.03629194013774,,44.93195889517665,175,44.93195889517665,q09,9,1.0
35,2026-02-04T01:12:31.403410,471.4103320147842,,,True,,True,,True,,20,441.6222919244319,,,True,,20,657.4926669709384,20,348.1967910192907,,34.012499963864684,4.394832998514175,20,38.40733296237886,,47.10212512873113,5.363166099414229,20,52.46529122814536,,32.34091680496931,20,32.34091680496931,q10,10,1.0
36,2026-02-04T01:12:32.888561,404.6384999528527,,,True,,True,,True,,2,365.21099996753037,,,True,,2,710.8959159813821,2,347.0777499023825,,12.685999972745776,2.139959018677473,2,14.82595899142325,,26.178000029176474,5.302125122398138,2,31.48012515157461,,11.254665907472372,2,11.254665907472372,q12,12,1.0
37,2026-02-04T01:12:34.042460,317.26916693151,,,True,,True,,True,,1,299.7565839905292,,,True,,1,532.8884581103921,1,278.90291693620384,,10.464417049661279,1.5670829452574253,1,12.031499994918704,,13.999124988913536,3.3661669585853815,1,17.365291947498918,,8.969458052888513,1,8.969458052888513,q14,14,1.0
38,2026-02-04T01:12:37.374798,949.7926670592278,,,True,,True,,True,,57,741.7410409543663,,,True,,57,1635.8015001751482,57,780.3279580548406,,47.80941712670028,4.752333974465728,57,52.56175110116601,,75.45637502335012,4.6365829184651375,57,80.09295794181526,,36.80999996140599,57,36.80999996140599,q18,18,1.0
39,2026-02-04T01:12:38.791965,456.37912629172206,,,True,,True,,True,,1,330.1349999383092,,,True,,1,624.9120829161257,1,352.06550010479987,,22.537000011652708,4.230250138789415,1,26.767250150442123,,38.608500035479665,8.139292011037469,1,46.747792046517134,,30.798583989962935,1,30.798583989962935,q19,19,1.0
40,2026-02-04T01:12:40.529919,520.3430820256472,,,True,,True,,True,,4,353.2042501028627,,,True,,4,860.131167108193,4,370.52270793356,,32.59133314713836,2.0355000160634518,4,34.62683316320181,,83.14049988985062,4.694750066846609,4,87.83524995669723,,27.358290972188115,4,27.358290972188115,q01,1,1.0
41,2026-02-04T01:12:42.022422,384.85599867999554,,,True,,True,,True,,10,373.5277920495719,,,True,,10,729.7989998478442,10,327.7456669602543,,13.345957966521382,4.63295797817409,10,17.978915944695473,,20.086375065147877,3.7048328667879105,10,23.791207931935787,,15.340207843109965,10,15.340207843109965,q03,3,1.0
42,2026-02-04T01:12:43.773873,526.6626249067485,,,True,,True,,True,,5,420.79045809805393,,,True,,5,799.4293749798089,5,367.56920791231096,,36.25137498602271,2.5692088529467583,5,38.82058383896947,,102.8315001167357,2.9700000304728746,5,105.80150014720857,,14.471333008259535,5,14.471333008259535,q04,4,1.0
43,2026-02-04T01:12:45.448120,457.033583894372,,,True,,True,,True,,5,413.8389171566814,,,True,,5,798.2727498747408,5,391.80183387361467,,14.630166813731194,2.29320814833045,5,16.923374962061644,,28.279874939471483,5.1763339433819056,5,33.45620888285339,,14.852166175842285,5,14.852166175842285,q05,5,1.0
44,2026-02-04T01:12:46.639678,324.8468341771513,,,True,,True,,True,,1,294.478541938588,,,True,,1,567.9997080005705,1,300.71087507531047,,4.075707867741585,1.376125030219555,1,5.45183289796114,,10.7875419780612,3.624417120590806,1,14.411959098652005,,4.272167105227709,1,4.272167105227709,q06,6,1.0
45,2026-02-04T01:12:48.608811,567.6831661257893,,,True,,True,,True,,4,472.42270899005234,,,True,,4,921.4773750863969,4,491.2430001422763,,17.15470803901553,3.4118748735636473,4,20.56658291257918,,26.54074993915856,9.339417098090053,4,35.88016703724861,,19.993416033685207,4,19.993416033685207,q07,7,1.0
46,2026-02-04T01:12:50.291569,457.5784169137478,,,True,,True,,True,,2,439.56383294425905,,,True,,2,780.9792498592287,2,392.47962506487966,,14.54220898449421,2.8491250704973936,2,17.391334054991603,,25.877832900732756,7.672457955777645,2,33.5502908565104,,14.157166937366128,2,14.157166937366128,q08,8,1.0
47,2026-02-04T01:12:52.528883,783.5149988532066,,,True,,True,,True,,175,508.7340830359608,,,True,,175,939.1260829288512,175,556.7104159854352,,49.401374999433756,2.2828748915344477,175,51.6842498909682,,117.25158290937543,7.356957998126745,175,124.60854090750217,,50.51179206930101,175,50.51179206930101,q09,9,1.0
48,2026-02-04T01:12:54.190121,529.1688730940223,,,True,,True,,True,,20,406.0533749870956,,,True,,20,720.8572500385344,20,398.4334161505103,,35.50120792351663,4.51833289116621,20,40.01954081468284,,49.072040943428874,5.394625011831522,20,54.466665955260396,,36.249250173568726,20,36.249250173568726,q10,10,1.0
49,2026-02-04T01:12:55.788813,420.57537427172065,,,True,,True,,True,,2,381.6512499470264,,,True,,2,792.4083331599832,2,364.8284999653697,,12.58275005966425,2.165290992707014,2,14.748041052371264,,23.639250081032515,4.996666219085455,2,28.63591630011797,,12.362916953861713,2,12.362916953861713,q12,12,1.0
50,2026-02-04T01:12:56.951322,314.7956682369113,,,True,,True,,True,,1,297.8335830848664,,,True,,1,544.8072499129921,1,276.1891670525074,,10.01608301885426,1.5818339306861162,1,11.597916949540377,,14.467125060036778,3.4046671353280544,1,17.871792195364833,,9.136792039498687,1,9.136792039498687,q14,14,1.0
51,2026-02-04T01:13:00.090821,942.2366668004543,,,True,,True,,True,,57,713.8940831646323,,,True,,57,1477.081916993484,57,777.576541993767,,45.59533391147852,5.258416989818215,57,50.853750901296735,,73.30637518316507,4.4273328967392445,57,77.73370807990432,,36.07266582548618,57,36.07266582548618,q18,18,1.0
52,2026-02-04T01:13:01.533358,461.0107089392841,,,True,,True,,True,,1,330.78829082660377,,,True,,1,646.1535410489887,1,364.1180831473321,,24.312166962772608,3.522709012031555,1,27.834875974804163,,38.747332990169525,7.826207904145122,1,46.57354089431465,,22.484208922833204,1,22.484208922833204,q19,19,1.0
53,2026-02-04T01:13:03.237393,497.50733212567866,,,True,,True,,True,,4,344.2802501376718,,,True,,4,857.4200421571732,4,348.81570911966264,,28.233791003003716,1.9192500039935112,4,30.153041006997228,,84.6541658975184,5.406625103205442,4,90.06079100072384,,28.47779099829495,4,28.47779099829495,q01,1,1.0
54,2026-02-04T01:13:04.719383,414.7998739499599,,,True,,True,,True,,10,361.0092089511454,,,True,,10,701.8772498704493,10,365.9147920552641,,11.572124902158976,3.283166093751788,10,14.855290995910764,,19.405792001634836,3.905082819983363,10,23.3108748216182,,10.718916077166796,10,10.718916077166796,q03,3,1.0
55,2026-02-04T01:13:06.400395,502.73412512615323,,,True,,True,,True,,5,370.24220800958574,,,True,,5,803.6128340754658,5,346.94916708394885,,34.75533309392631,2.78245797380805,5,37.53779106773436,,99.17970793321729,2.905708970502019,5,102.0854169037193,,16.161750070750713,5,16.161750070750713,q04,4,1.0
56,2026-02-04T01:13:08.021638,457.97474845312536,,,True,,True,,True,,5,408.1327498424798,,,True,,5,750.1080418005586,5,396.3047079741955,,15.0818747933954,2.1527078934013844,5,17.234582686796784,,24.215458193793893,4.876749822869897,5,29.09220801666379,,15.343249775469303,5,15.343249775469303,q05,5,1.0
57,2026-02-04T01:13:09.247626,301.4383325353265,,,True,,True,,True,,1,282.59737486951053,,,True,,1,636.8459169752896,1,280.9286250267178,,3.6231668200343847,1.4334998559206724,1,5.056666675955057,,9.329832857474685,2.312124939635396,1,11.64195779711008,,3.811083035543561,1,3.811083035543561,q06,6,1.0
58,2026-02-04T01:13:11.450187,572.8071678895503,,,True,,True,,True,,4,576.1155001819134,,,True,,4,1048.667041119188,4,500.46320795081556,,15.490417135879397,3.6997918505221605,4,19.190208986401558,,26.828208938241005,9.984957985579967,4,36.81316692382097,,16.34058402851224,4,16.34058402851224,q07,7,1.0
59,2026-02-04T01:13:13.359550,543.45783428289,,,True,,True,,True,,2,473.0484578758478,,,True,,2,888.6734999250621,2,469.4068341050297,,16.08458301052451,3.5065000411123037,2,19.591083051636815,,29.539208160713315,8.307792013511062,2,37.84700017422438,,16.61291695199907,2,16.61291695199907,q08,8,1.0
60,2026-02-04T01:13:15.682282,757.6195842120796,,,True,,True,,True,,175,534.8857918288559,,,True,,175,1024.2914580740035,175,554.0090000722557,,45.14120891690254,2.3697500582784414,175,47.51095897518098,,93.70729210786521,6.788457976654172,175,100.49575008451939,,55.603875080123544,175,55.603875080123544,q09,9,1.0
61,2026-02-04T01:13:17.332128,486.66433431208134,,,True,,True,,True,,20,409.8999591078609,,,True,,20,747.4960000254214,20,355.7405830360949,,34.64370802976191,4.4007920660078526,20,39.04450009576976,,52.3631670512259,5.29720913618803,20,57.66037618741393,,34.21887499280274,20,34.21887499280274,q10,10,1.0
62,2026-02-04T01:13:18.919762,431.24762596562505,,,True,,True,,True,,2,404.95591587387025,,,True,,2,746.6145409271121,2,371.0279169026762,,15.154625056311488,2.319999970495701,2,17.47462502680719,,24.442875059321523,5.433166865259409,2,29.87604192458093,,12.869042111560702,2,12.869042111560702,q12,12,1.0
63,2026-02-04T01:13:20.174130,341.0881250165403,,,True,,True,,True,,1,356.68666707351804,,,True,,1,551.5015420969576,1,299.9712920282036,,11.002166895195842,1.6251669730991125,1,12.627333868294954,,15.109166968613863,3.50591610185802,1,18.615083070471883,,9.874416049569845,1,9.874416049569845,q14,14,1.0
64,2026-02-04T01:13:23.396259,974.173039663583,,,True,,True,,True,,57,760.493875015527,,,True,,57,1481.6785419825464,57,808.7500408291817,,45.07187497802079,4.8004998825490475,57,49.872374860569835,,73.74608307145536,5.120208021253347,57,78.8662910927087,,36.68433288112283,57,36.68433288112283,q18,18,1.0
65,2026-02-04T01:13:24.862056,438.5869998950511,,,True,,True,,True,,1,332.61004206724465,,,True,,1,689.8876668419689,1,346.0156249348074,,21.560125052928925,3.6777500063180923,1,25.237875059247017,,38.55708288028836,7.683875039219856,1,46.24095791950822,,21.092541981488466,1,21.092541981488466,q19,19,1.0
