execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_error,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,physical_base_capture_time_ms,physical_error,physical_lineage_query_time_ms,physical_rewrite_time_ms,physical_rows,physical_runtime_ms,physical_time_ms,query_name,query_num,tpch_sf
13,2026-02-14T14:21:46.476644,2175.941667286679,,,True,,437.8631671424955,10.109832976013422,1,447.97300011850893,,699.3955420330167,17.472082981839776,1,716.8676250148565,,443.0842499714345,1,443.0842499714345,496.1841250769794,,71.83266710489988,13.958875089883804,1,568.0167921818793,568.0167921818793,q19,19,10.0
14,2026-02-14T14:22:17.070090,30517.64545822516,,,True,,592.5396659877151,4.129000008106232,4,596.6686659958214,,1726.0119169950485,9.422000031918287,4,1735.4339170269668,,522.3566251806915,4,522.3566251806915,2115.8459580037743,,25547.340292017907,7.481375010684133,4,27663.18625002168,27663.18625002168,q01,1,10.0
15,2026-02-14T14:22:19.834958,2658.503581304103,,,True,,477.36095800064504,10.806124890223145,10,488.1670828908682,,315.2527909260243,10.409207781776786,10,325.6619987078011,,888.5226668789983,10,888.5226668789983,886.1612908076495,,69.99054201878607,6.418874952942133,10,956.1518328264356,956.1518328264356,q03,3,10.0
16,2026-02-14T14:22:23.488547,3645.493248710409,,,True,,940.9335409291089,4.890874959528446,5,945.8244158886373,,2182.6341249980032,7.0313329342752695,5,2189.6654579322785,,510.003374889493,5,510.003374889493,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q04,4,10.0
17,2026-02-14T14:22:25.563734,1997.5764986593276,,,True,,363.3585418574512,7.621916942298412,5,370.9804587997496,,719.8412080761045,13.801708118990064,5,733.6429161950946,,369.8961248155683,5,369.8961248155683,381.8568328861147,,141.20016596280038,6.970457965508103,5,523.0569988489151,523.0569988489151,q05,5,10.0
18,2026-02-14T14:22:26.451275,820.1432060450315,,,True,,90.02020792104304,3.113333135843277,1,93.13354105688632,,194.76483296602964,5.839332938194275,1,200.60416590422392,,84.00537515990436,1,84.00537515990436,105.69008300080895,,336.710040923208,4.015624988824129,1,442.40012392401695,442.40012392401695,q06,6,10.0
19,2026-02-14T14:22:36.508529,9979.55654305406,,,True,,293.58254186809063,13.140124967321754,4,306.7226668354124,,8755.341459065676,21.58487495034933,4,8776.926334016025,,267.4719172064215,4,267.4719172064215,415.1817918755114,,213.2538331206888,11.341874953359365,4,628.4356249962002,628.4356249962002,q07,7,10.0
20,2026-02-14T14:22:39.418403,2843.0307912640274,,,True,,587.0235001202673,6.300166016444564,2,593.3236661367118,,988.7815830297768,18.407084047794342,2,1007.1886670775712,,575.852750102058,2,575.852750102058,509.22833289951086,,157.43737504817545,9.430208010599017,2,666.6657079476863,666.6657079476863,q08,8,10.0
21,2026-02-14T14:36:15.702530,816084.2628350947,,,True,,781.8362091202289,4.119249992072582,175,785.9554591123015,,811095.4962919932,12.902083806693554,175,811108.3983757999,,770.5985000357032,175,770.5985000357032,2727.021000115201,,692.2895000316203,10.769582819193602,175,3419.310500146821,3419.310500146821,q09,9,10.0
22,2026-02-14T14:36:18.978968,3082.5837501324713,,,True,,534.055249998346,16.154875047504902,20,550.2101250458509,,751.8449169583619,19.36212508007884,20,771.2070420384407,,755.9872909914702,20,755.9872909914702,928.515916923061,,76.66337513364851,21.954209078103304,20,1005.1792920567095,1005.1792920567095,q10,10,10.0
23,2026-02-14T14:36:21.036830,1962.523375172168,,,True,,297.12570807896554,5.945042008534074,2,303.0707500874996,,568.815500009805,15.538666862994432,2,584.3541668727994,,457.54200010560453,2,457.54200010560453,410.21283296868205,,207.34362513758242,9.629041887819767,2,617.5564581062645,617.5564581062645,q12,12,10.0
24,2026-02-14T14:36:22.268080,1176.9289588555694,,,True,,183.12462512403727,4.014291800558567,1,187.13891692459583,,266.04537502862513,7.105167023837566,1,273.1505420524627,,217.94524998404086,1,217.94524998404086,201.7096660565585,,296.9845838379115,4.666500026360154,1,498.69424989447,498.69424989447,q14,14,10.0
25,2026-02-14T14:36:25.370898,3094.543790910393,,,True,,849.076374899596,15.104791847988963,100,864.1811667475849,,1526.7070000991225,10.600541019812226,100,1537.3075411189348,,693.0550830438733,100,693.0550830438733,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q18,18,10.0
26,2026-02-14T14:36:27.508995,2075.4926246590912,,,True,,406.7523339763284,7.995374966412783,1,414.74770894274116,,687.0741250459105,20.97049984149635,1,708.0446248874068,,426.7929159104824,1,426.7929159104824,457.89262489415705,,68.0147500243038,14.558666851371527,1,525.9073749184608,525.9073749184608,q19,19,10.0
27,2026-02-14T14:37:00.351309,32769.60791600868,,,True,,527.6563749648631,4.171250155195594,4,531.8276251200587,,1738.7196670752019,10.352040873840451,4,1749.0717079490423,,563.6681669857353,4,563.6681669857353,2462.3024999164045,,27462.73791603744,7.959084119647741,4,29925.040415953845,29925.040415953845,q01,1,10.0
28,2026-02-14T14:37:02.607212,2167.89816506207,,,True,,343.1979171000421,13.594457879662514,10,356.7923749797046,,272.92641601525247,9.575374890118837,10,282.5017909053713,,773.6003750469536,10,773.6003750469536,694.6505829691887,,60.35304116085172,7.146166171878576,10,755.0036241300404,755.0036241300404,q03,3,10.0
29,2026-02-14T14:37:05.554460,2940.3793329838663,,,True,,775.4430000204593,6.247041979804635,5,781.6900420002639,,1799.9707499984652,5.910207983106375,5,1805.8809579815716,,352.80833300203085,5,352.80833300203085,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q04,4,10.0
30,2026-02-14T14:37:07.310396,1678.9447928313166,,,True,,308.2554170396179,4.855541978031397,5,313.1109590176493,,533.2874169107527,12.72329199127853,5,546.0107089020312,,334.5236249733716,5,334.5236249733716,350.3105000127107,,134.9889999255538,5.847000051289797,5,485.2994999382645,485.2994999382645,q05,5,10.0
31,2026-02-14T14:37:08.164045,771.8753744848073,,,True,,88.97716598585248,2.7360410895198584,1,91.71320707537234,,188.87437507510185,4.861334105953574,1,193.73570918105543,,80.57229197584093,1,80.57229197584093,101.48750012740493,,304.36666612513363,3.2687499187886715,1,405.85416625253856,405.85416625253856,q06,6,10.0
32,2026-02-14T14:37:17.494965,9280.827167676762,,,True,,243.8742918893695,13.567624846473336,4,257.4419167358428,,8146.8805419281125,19.705167040228844,4,8166.585708968341,,231.25674994662404,4,231.25674994662404,434.0858750510961,,191.45691697485745,10.522000025957823,4,625.5427920259535,625.5427920259535,q07,7,10.0
33,2026-02-14T14:37:20.146775,2590.0441673584282,,,True,,429.38345903530717,6.8330420181155205,2,436.2165010534227,,953.2897919416428,14.778583077713847,2,968.0683750193566,,551.6215830575675,2,551.6215830575675,482.35308309085667,,151.7846251372248,8.268083911389112,2,634.1377082280815,634.1377082280815,q08,8,10.0
34,2026-02-14T14:49:56.361710,756046.7014578171,,,True,,682.1906249970198,3.6528748460114002,175,685.8434998430312,,751548.8247917965,11.057167081162333,175,751559.8819588777,,683.3780410233885,175,683.3780410233885,2487.4859580304474,,630.1120000425726,8.647291921079159,175,3117.59795807302,3117.59795807302,q09,9,10.0
35,2026-02-14T14:49:59.289450,2774.6460852213204,,,True,,522.15470909141,17.469125101342797,20,539.6238341927528,,778.7266250234097,17.571124946698546,20,796.2977499701083,,719.2287500947714,20,719.2287500947714,653.3519169315696,,66.14383403211832,8.860915899276733,20,719.4957509636879,719.4957509636879,q10,10,10.0
36,2026-02-14T14:50:01.352865,1975.399540970102,,,True,,282.96229196712375,7.335708010941744,2,290.2979999780655,,524.9052077997476,12.61450001038611,2,537.5197078101337,,435.3182080667466,2,435.3182080667466,505.8290830347687,,206.43454208038747,6.788542028516531,2,712.2636251151562,712.2636251151562,q12,12,10.0
37,2026-02-14T14:50:02.887245,1469.4522072095424,,,True,,266.75433316268027,3.788749920204282,1,270.54308308288455,,327.1382909733802,7.189917145296931,1,334.32820811867714,,199.52949997968972,1,199.52949997968972,262.7177080139518,,402.3337080143392,6.637249840423465,1,665.051416028291,665.051416028291,q14,14,10.0
38,2026-02-14T14:50:06.026185,3128.032624023035,,,True,,844.3479158449918,12.809042120352387,100,857.1569579653442,,1459.2535411939025,9.31658293120563,100,1468.5701241251081,,802.3055419325829,100,802.3055419325829,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q18,18,10.0
39,2026-02-14T14:50:08.231185,2146.8548339325935,,,True,,408.9880420360714,6.861125119030476,1,415.8491671551019,,678.2819589134306,17.27787498384714,1,695.5598338972777,,432.99883301369846,1,432.99883301369846,497.83833301626146,,104.60866685025394,10.092625161632895,1,602.4469998665154,602.4469998665154,q19,19,10.0
40,2026-02-14T14:50:36.973886,28675.984791014344,,,True,,524.1157501004636,5.051541142165661,4,529.1672912426293,,1628.2159578986466,11.953875189647079,4,1640.1698330882937,,500.0685828272253,4,500.0685828272253,2047.5853339303285,,23958.993749925867,5.481583997607231,4,26006.579083856195,26006.579083856195,q01,1,10.0
41,2026-02-14T14:50:39.397829,2313.30499984324,,,True,,368.17766702733934,14.166584005579352,10,382.3442510329187,,389.48920788243413,10.938083054497838,10,400.42729093693197,,703.3316248562187,10,703.3316248562187,754.7247500624508,,72.47708295471966,4.693750059232116,10,827.2018330171704,827.2018330171704,q03,3,10.0
42,2026-02-14T14:50:42.553092,3148.2542504090816,,,True,,800.754584139213,5.147000076249242,5,805.9015842154622,,2003.9498750120401,5.302000092342496,5,2009.2518751043826,,333.10079108923674,5,333.10079108923674,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q04,4,10.0
43,2026-02-14T14:50:44.522240,1901.4065421652049,,,True,,336.08470810577273,5.257874960079789,5,341.3425830658525,,679.4525000732392,10.796084068715572,5,690.2485841419548,,340.3946249745786,5,340.3946249745786,373.79191699437797,,155.628832988441,7.673915941268206,5,529.420749982819,529.420749982819,q05,5,10.0
44,2026-02-14T14:50:45.439385,841.5043752174824,,,True,,110.90750014409423,3.1602501403540373,1,114.06775028444827,,190.19658281467855,6.634250050410628,1,196.83083286508918,,97.99608308821917,1,97.99608308821917,109.14091696031392,,323.4687920194119,5.446125054731965,1,432.60970897972584,432.60970897972584,q06,6,10.0
45,2026-02-14T14:50:54.006703,8512.583708157763,,,True,,282.24683296866715,12.3391670640558,4,294.58600003272295,,7364.00687485002,21.66225016117096,4,7385.669125011191,,252.7126248460263,4,252.7126248460263,367.9193751886487,,211.69658307917416,10.446083033457398,4,579.6159582678229,579.6159582678229,q07,7,10.0
46,2026-02-14T14:50:56.699667,2626.367083750665,,,True,,413.6181250214577,7.096582790836692,2,420.71470781229436,,957.1864169556648,16.627707984298468,2,973.8141249399632,,577.0140839740634,2,577.0140839740634,508.62666708417237,,146.19749994017184,9.294207906350493,2,654.8241670243442,654.8241670243442,q08,8,10.0
47,2026-02-14T15:03:30.062141,753214.778542053,,,True,,819.9301660060883,3.6620839964598417,175,823.5922500025481,,748516.3974168245,14.784167055040598,175,748531.1815838795,,865.8111661206931,175,865.8111661206931,2357.9170419834554,,636.2765000667423,15.142208896577358,175,2994.1935420501977,2994.1935420501977,q09,9,10.0
48,2026-02-14T15:03:32.997257,2784.7704568412155,,,True,,626.5622910577804,15.843166969716549,20,642.4054580274969,,684.254250023514,14.026082819327712,20,698.2803328428417,,694.4399578496814,20,694.4399578496814,687.9352501127869,,61.70945800840855,6.177207920700312,20,749.6447081211954,749.6447081211954,q10,10,10.0
49,2026-02-14T15:03:34.831626,1744.2574996966869,,,True,,251.72345782630146,5.154999904334545,2,256.878457730636,,497.9152078740299,10.360833955928683,2,508.27604182995856,,393.0806249845773,2,393.0806249845773,396.8560411594808,,189.1663339920342,6.642542080953717,2,586.022375151515,586.022375151515,q12,12,10.0
50,2026-02-14T15:03:35.953152,1074.9218759592623,,,True,,166.31779191084206,3.202458145096898,1,169.52025005593896,,258.59245797619224,9.502541972324252,1,268.0949999485165,,180.61683396808803,1,180.61683396808803,181.14779191091657,,275.5420000758022,4.166875034570694,1,456.6897919867188,456.6897919867188,q14,14,10.0
51,2026-02-14T15:03:38.913927,2949.354666052386,,,True,,803.6395839881152,9.595165960490704,100,813.2347499486059,,1468.3018331415951,10.748417116701603,100,1479.0502502582967,,657.0696658454835,100,657.0696658454835,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q18,18,10.0
52,2026-02-14T15:03:41.054177,2078.8908354006708,,,True,,403.99341681040823,6.8870841059833765,1,410.8805009163916,,676.0686670895666,18.073915969580412,1,694.142583059147,,405.76791716739535,1,405.76791716739535,503.3083341550082,,64.7915001027286,12.424082960933447,1,568.0998342577368,568.0998342577368,q19,19,10.0
53,2026-02-14T15:04:10.112665,28995.86008512415,,,True,,514.9495420046151,3.6520001012831926,4,518.6015421058983,,1619.3690421059728,9.354916866868734,4,1628.7239589728415,,515.561250038445,4,515.561250038445,1973.5320841427892,,24359.441249864176,6.0012920293956995,4,26332.973334006965,26332.973334006965,q01,1,10.0
54,2026-02-14T15:04:12.091394,1884.5746261067688,,,True,,309.5550839789212,10.016833199188113,10,319.5719171781093,,283.47516688518226,11.258292011916637,10,294.7334588970989,,509.6125421114266,10,509.6125421114266,684.9799579940736,,75.67674992606044,6.770208012312651,10,760.6567079201341,760.6567079201341,q03,3,10.0
55,2026-02-14T15:04:15.350941,3249.2985839489847,,,True,,833.5560420528054,5.607874831184745,5,839.1639168839902,,2069.0993750467896,6.09879195690155,5,2075.198167003691,,334.9365000613034,5,334.9365000613034,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q04,4,10.0
56,2026-02-14T15:04:17.300579,1876.3713771477342,,,True,,352.5511249899864,6.70787482522428,5,359.2589998152107,,621.7790842056274,13.676583068445325,5,635.4556672740728,,337.6052090898156,5,337.6052090898156,404.911583987996,,139.1399169806391,7.892458001151681,5,544.0515009686351,544.0515009686351,q05,5,10.0
57,2026-02-14T15:04:18.178179,806.1072900891304,,,True,,96.04591596871614,3.0594579875469208,1,99.10537395626307,,181.39266595244408,5.788292037323117,1,187.1809579897672,,83.35099997930229,1,83.35099997930229,111.0650000628084,,325.40495810098946,3.874958958476782,1,436.46995816379786,436.46995816379786,q06,6,10.0
58,2026-02-14T15:04:28.294594,10063.126666937023,,,True,,383.4447499830276,11.656457791104913,4,395.1012077741325,,8588.185375090688,24.355500005185604,4,8612.540875095874,,337.5809579156339,4,337.5809579156339,488.43683395534754,,229.46679219603539,10.387707967311144,4,717.9036261513829,717.9036261513829,q07,7,10.0
59,2026-02-14T15:04:30.983378,2622.5568745285273,,,True,,408.0945828463882,6.603041896596551,2,414.6976247429848,,922.2713750787079,20.1772500295192,2,942.4486251082271,,669.9578328989446,2,669.9578328989446,445.6284998450428,,149.8242919333279,9.604417020455003,2,595.4527917783707,595.4527917783707,q08,8,10.0
60,2026-02-14T15:17:40.108050,788999.6364992112,,,True,,890.8214580733329,4.607917042449117,175,895.429375115782,,784049.2669590749,17.715291120111942,175,784066.982250195,,880.6074159219861,175,880.6074159219861,2601.854291977361,,554.7631660010666,10.642082896083593,175,3156.6174579784274,3156.6174579784274,q09,9,10.0
61,2026-02-14T15:17:42.629458,2409.0856660623103,,,True,,429.04812516644597,9.712415980175138,20,438.7605411466211,,518.3034578803927,12.863666983321309,20,531.167124863714,,732.9032090492547,20,732.9032090492547,656.4336658921093,,49.82112511061132,6.103290943428874,20,706.2547910027206,706.2547910027206,q10,10,10.0
62,2026-02-14T15:17:44.334452,1631.823498988524,,,True,,242.0979579910636,4.041749984025955,2,246.13970797508955,,426.1840421240777,21.332500036805868,2,447.51654216088355,,317.446457920596,2,317.446457920596,442.45679094456136,,178.26399998739362,4.928583046421409,2,620.720790931955,620.720790931955,q12,12,10.0
63,2026-02-14T15:17:45.417318,1044.0870414022356,,,True,,152.29812497273088,3.3215410076081753,1,155.61966598033905,,226.88083304092288,6.610417040064931,1,233.4912500809878,,170.0238340999931,1,170.0238340999931,186.2600410822779,,298.69225015863776,3.774000098928809,1,484.95229124091566,484.95229124091566,q14,14,10.0
64,2026-02-14T15:17:47.815361,2396.224958123639,,,True,,703.4678331110626,8.476958144456148,100,711.9447912555188,,1130.4914159700274,9.943041950464249,100,1140.4344579204917,,543.8457089476287,100,543.8457089476287,0.0,skipped_for_physical,0.0,0.0,0,0.0,0.0,q18,18,10.0
65,2026-02-14T15:17:49.521541,1658.1317910458893,,,True,,322.6318748202175,5.545458057895303,1,328.1773328781128,,529.5450421981514,12.522582896053791,1,542.0676250942051,,337.42466708645225,1,337.42466708645225,400.8248329628259,,49.637333024293184,10.43258304707706,1,450.4621659871191,450.4621659871191,q19,19,10.0
