execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,query_name,query_num,sqlserver_correctness_error,sqlserver_correctness_match,sqlserver_dfc_1phase_correctness_error,sqlserver_dfc_1phase_correctness_match,sqlserver_dfc_1phase_error,sqlserver_dfc_1phase_rows,sqlserver_dfc_1phase_time_ms,sqlserver_dfc_2phase_correctness_error,sqlserver_dfc_2phase_correctness_match,sqlserver_dfc_2phase_error,sqlserver_dfc_2phase_rows,sqlserver_dfc_2phase_time_ms,sqlserver_error,sqlserver_logical_correctness_error,sqlserver_logical_correctness_match,sqlserver_logical_error,sqlserver_logical_rows,sqlserver_logical_time_ms,sqlserver_rows,sqlserver_time_ms,tpch_sf
47,2026-02-16T02:16:48.841034,1021.6643356252462,,,True,,17.167916987091303,2.379459096118808,2,19.54737608321011,,35.00474989414215,3.96908400580287,2,38.97383389994502,,35.33037495799363,4.367249784991145,2,39.69762474298477,,20.47616709023714,2,20.47616709023714,q12,12,,True,,True,,2,1024.0437919273973,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,2,1775.4523328039795,2,902.9693338088691,1.0
48,2026-02-16T02:16:52.649668,1027.1672897506505,,,True,,18.917165929451585,2.5922078639268875,2,21.509373793378472,,33.86770794168115,3.77958407625556,2,37.64729201793671,,34.469665959477425,4.405417013913393,2,38.87508297339082,,23.015541024506092,2,23.015541024506092,q12,12,,True,,True,,2,965.4477499425411,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,2,1777.0746659953147,2,906.1199999414384,1.0
49,2026-02-16T02:16:56.656987,1130.6213741190732,,,True,,17.58308312855661,2.8923330828547478,2,20.475416211411357,,32.75775001384318,3.034041030332446,2,35.791791044175625,,35.80154199153185,4.3990828562527895,2,40.20062484778464,,21.124124992638826,2,21.124124992638826,q12,12,,True,,True,,2,1023.9337908569723,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,2,1813.0873749032617,2,1013.0294170230627,1.0
50,2026-02-16T02:17:00.545920,1117.1939156483859,,,True,,18.37733294814825,2.484290860593319,2,20.86162380874157,,33.2757500000298,3.561916993930936,2,36.83766699396074,,33.55258284136653,4.419292090460658,2,37.97187493182719,,17.751999897882342,2,17.751999897882342,q12,12,,True,,True,,2,921.5993750840425,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""l_shipmode"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,2,1808.386290911585,2,1003.770750015974,1.0
51,2026-02-16T02:17:08.380571,848.874915856868,,,True,,15.779125038534403,1.9757498521357775,1,17.75487489067018,,19.870667019858956,2.2427081130445004,1,22.113375132903457,,24.075041990727186,3.1738749239593744,1,27.24891691468656,,15.37041598930955,1,15.37041598930955,q14,14,,True,,True,,1,625.158250099048,,True,,1,1194.2446250468493,,,True,,1,1203.6626250483096,1,766.3873329292983,1.0
52,2026-02-16T02:17:12.141703,722.2892926074564,,,True,,17.31249992735684,1.969875069335103,1,19.282374996691942,,23.35391682572663,2.156500006094575,1,25.510416831821203,,26.159832952544093,4.018709063529968,1,30.17854201607406,,19.005916779860854,1,19.005916779860854,q14,14,,True,,True,,1,625.4016251768917,,True,,1,1195.6101669929922,,,True,,1,1210.9237920958549,1,628.3120419830084,1.0
53,2026-02-16T02:17:15.904294,694.0957917831838,,,True,,16.235959017649293,2.1890830248594284,1,18.42504204250872,,17.35099987126887,2.237166976556182,1,19.58816684782505,,23.347750073298812,3.1978748738765717,1,26.545624947175384,,18.74574995599687,1,18.74574995599687,q14,14,,True,,True,,1,634.061416843906,,True,,1,1184.5795419067144,,,True,,1,1243.397083133459,1,610.7912079896778,1.0
54,2026-02-16T02:17:19.635624,712.2397082857788,,,True,,15.473750187084079,2.1363331470638514,1,17.61008333414793,,18.423291854560375,2.3127500899136066,1,20.736041944473982,,24.723124923184514,2.9496250208467245,1,27.67274994403124,,16.265041893348098,1,16.265041893348098,q14,14,,True,,True,,1,625.5504158325493,,True,,1,1185.2822499349713,,,True,,1,1203.4156250301749,1,629.9557911697775,1.0
55,2026-02-16T02:17:23.376415,697.0811679493636,,,True,,16.141208121553063,2.325749956071377,1,18.46695807762444,,17.74799986742437,3.2982921693474054,1,21.046292036771774,,20.78729192726314,3.1309169717133045,1,23.918208898976445,,17.370209097862244,1,17.370209097862244,q14,14,,True,,True,,1,628.1682080589235,,True,,1,1204.610708169639,,,True,,1,1204.276166856289,1,616.2794998381287,1.0
56,2026-02-16T02:17:36.492440,2050.369000993669,,,True,,64.46387502364814,4.237417131662369,57,68.70129215531051,,101.0461668483913,4.019208950921893,57,105.06537579931319,,88.352374965325,3.7674170453101397,57,92.11979201063514,,48.502624966204166,57,48.502624966204166,q18,18,,True,,True,,57,1422.1169999800622,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,57,3051.474334206432,57,1735.979916062206,1.0
57,2026-02-16T02:17:43.026858,2014.1677940264344,,,True,,64.72870893776417,5.7335421442985535,57,70.46225108206272,,108.67141699418426,4.518167115747929,57,113.18958410993218,,88.75633287243545,3.763166954740882,57,92.51949982717633,,55.238333996385336,57,55.238333996385336,q18,18,,True,,True,,57,1457.7809169422835,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,57,3022.3047910258174,57,1682.7581250108778,1.0
58,2026-02-16T02:17:49.599198,2161.177122965455,,,True,,59.57500007934868,6.979957921430469,57,66.55495800077915,,101.89324989914894,2.8204999398440123,57,104.71374983899295,,85.79495805315673,4.110832931473851,57,89.90579098463058,,52.132041193544865,57,52.132041193544865,q18,18,,True,,True,,57,1432.6052500400692,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,57,2921.295333188027,57,1847.8705829475075,1.0
59,2026-02-16T02:17:56.004925,2024.7651655226946,,,True,,57.054791832342744,5.37574989721179,57,62.430541729554534,,100.87174992077053,2.7829159516841173,57,103.65466587245464,,87.87024999037385,4.090500064194202,57,91.96075005456805,,52.85287485457957,57,52.85287485457957,q18,18,,True,,True,,57,1404.1056248825043,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,57,2930.9450420551,57,1713.8663330115378,1.0
60,2026-02-16T02:18:02.461975,1983.326419023797,,,True,,59.01129194535315,4.033416975289583,57,63.044708920642734,,99.72462500445545,3.381500020623207,57,103.10612502507865,,90.33708390779793,4.279542015865445,57,94.61662592366338,,49.93887501768768,57,49.93887501768768,q18,18,,True,,True,,57,1434.6115419175476,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]""c_name"" is not a recognized table hints option. (321) (SQLExecDirectW)')",0,0.0,,,True,,57,2988.0930420476943,57,1672.6200841367245,1.0
61,2026-02-16T02:18:21.749012,1707.7687501441687,,,True,,30.44112492352724,3.326833015307784,1,33.767957938835025,,48.76883304677904,5.291291978210211,1,54.06012502498925,,45.372291933745146,6.474083987995982,1,51.84637592174113,,35.459791077300906,1,35.459791077300906,q19,19,,True,,True,,1,1579.0514159016311,,True,,1,3146.867707837373,,,True,,1,3200.1561250071973,1,1532.6345001813024,1.0
62,2026-02-16T02:18:31.359384,1736.5111683029681,,,True,,30.532417120411992,3.2566250301897526,1,33.789042150601745,,49.25708286464214,4.259584005922079,1,53.51666687056422,,49.35112502425909,7.02529214322567,1,56.37641716748476,,34.65591697022319,1,34.65591697022319,q19,19,,True,,True,,1,1657.8245419077575,,True,,1,3151.9845828879625,,,True,,1,3057.358624879271,1,1558.1731251440942,1.0
63,2026-02-16T02:18:41.000028,1747.4006249103695,,,True,,31.58991690725088,3.2935000490397215,1,34.8834169562906,,47.16637497767806,4.1706671472638845,1,51.337042124941945,,46.60429176874459,7.769665913656354,1,54.37395768240094,,34.903583116829395,1,34.903583116829395,q19,19,,True,,True,,1,1553.7554579786956,,True,,1,3157.411166932434,,,True,,1,3174.4283749721944,1,1571.9026250299066,1.0
64,2026-02-16T02:18:50.482495,1707.1164587978274,,,True,,30.607083812355995,3.1139999628067017,1,33.7210837751627,,44.944000197574496,4.177417140454054,1,49.12141733802855,,48.96829184144735,6.4903749153018,1,55.45866675674915,,31.601290917024016,1,31.601290917024016,q19,19,,True,,True,,1,1563.4130840189755,,True,,1,3093.067083042115,,,True,,1,3113.1510420236737,1,1537.214000010863,1.0
65,2026-02-16T02:19:00.148891,1738.9869159087539,,,True,,32.48766693286598,3.271375084295869,1,35.759042017161846,,47.88866708986461,4.160166950896382,1,52.048834040760994,,51.878666039556265,8.007790893316269,1,59.886456932872534,,31.521207885816693,1,31.521207885816693,q19,19,,True,,True,,1,1736.441500019282,,True,,1,3112.1487498749048,,,True,,1,3072.261707857251,1,1559.7713750321418,1.0
