execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_error,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,query_name,query_num,tpch_sf
24,2026-02-04T20:50:27.636211,36.255666986107826,,,True,,9.1514578089118,1.3698749244213104,1,10.52133273333311,,12.983875116333365,3.619791939854622,1,16.603667056187987,,9.130667196586728,1,9.130667196586728,q14,14,1.0
25,2026-02-04T20:50:27.790004,150.42904228903353,,,True,,40.47379200346768,3.93100013025105,57,44.40479213371873,,68.13708413392305,4.027290968224406,57,72.16437510214746,,33.85987505316734,57,33.85987505316734,q18,18,1.0
26,2026-02-04T20:50:27.875495,82.35362684354186,,,True,,18.45229184255004,2.881708787754178,1,21.334000630304217,,34.51604209840298,6.21495908126235,1,40.73100117966533,,20.288625033572316,1,20.288625033572316,q19,19,1.0
27,2026-02-04T20:50:28.006106,127.52679106779397,,,True,,24.514625081792474,1.570667140185833,4,26.085292221978307,,72.60616589337587,4.416167037561536,4,77.02233293093741,,24.41916591487825,4,24.41916591487825,q01,1,1.0
28,2026-02-04T20:50:28.062549,53.11633297242224,,,True,,13.199209002777934,3.3898327965289354,10,16.58904179930687,,21.452333079650998,3.746124915778637,10,25.198457995429635,,11.328833177685738,10,11.328833177685738,q03,3,1.0
29,2026-02-04T20:50:28.204567,138.91674997285008,,,True,,38.3999589830637,2.251666970551014,5,40.65162595361471,,81.99824998155236,2.4956660345196724,5,84.49391601607203,,13.771208003163338,5,13.771208003163338,q04,4,1.0
30,2026-02-04T20:50:28.310533,102.72654076106846,,,True,,14.399916864931583,1.8757497891783714,5,16.275666654109955,,69.63254092261195,4.231667146086693,5,73.86420806869864,,12.586666038259864,5,12.586666038259864,q05,5,1.0
31,2026-02-04T20:50:28.334189,20.41629096493125,,,True,,4.087124951183796,1.0889580007642508,1,5.176082951948047,,9.417791152372956,2.418916905298829,1,11.836708057671785,,3.4034999553114176,1,3.4034999553114176,q06,6,1.0
32,2026-02-04T20:50:28.402309,64.6613750141114,,,True,,15.0968749076128,3.4549999982118607,4,18.55187490582466,,25.444583036005497,7.408208912238479,4,32.852791948243976,,13.256708160042763,4,13.256708160042763,q07,7,1.0
33,2026-02-04T20:50:28.469937,64.33404074050486,,,True,,14.72237496636808,2.5051250122487545,2,17.227499978616834,,26.941874995827675,6.903874920681119,2,33.845749916508794,,13.260790845379233,2,13.260790845379233,q08,8,1.0
34,2026-02-04T20:50:28.610481,137.20262399874628,,,True,,35.22208402864635,1.821374986320734,175,37.043459014967084,,61.59504107199609,6.039415951818228,175,67.63445702381432,,32.52470795996487,175,32.52470795996487,q09,9,1.0
35,2026-02-04T20:50:28.721823,108.12779096886516,,,True,,28.303916100412607,3.837707918137312,20,32.14162401854992,,42.54841711372137,4.463791847229004,20,47.012208960950375,,28.973957989364862,20,28.973957989364862,q10,10,1.0
36,2026-02-04T20:50:28.778663,53.65779087878764,,,True,,12.75366684421897,1.8354998901486397,2,14.589166734367609,,23.87674991041422,4.49695810675621,2,28.37370801717043,,10.694916127249599,2,10.694916127249599,q12,12,1.0
37,2026-02-04T20:50:28.817141,35.320041701197624,,,True,,9.54554183408618,1.448625000193715,1,10.994166834279895,,12.580374954268336,3.0819999519735575,1,15.662374906241894,,8.663499960675836,1,8.663499960675836,q14,14,1.0
38,2026-02-04T20:50:28.970764,150.1251240260899,,,True,,39.347708923742175,4.3602080550044775,57,43.70791697874665,,69.51770791783929,3.621166106313467,57,73.13887402415276,,33.2783330231905,57,33.2783330231905,q18,18,1.0
39,2026-02-04T20:50:29.060518,86.6149163339287,,,True,,18.66175001487136,2.7674580924212933,1,21.429208107292652,,34.28579214960337,6.545125041157007,1,40.830917190760374,,24.354791035875678,1,24.354791035875678,q19,19,1.0
40,2026-02-04T20:50:29.191218,127.37175030633807,,,True,,24.67974997125566,1.5912079252302647,4,26.270957896485925,,73.23904219083488,3.752750111743808,4,76.99179230257869,,24.10900010727346,4,24.10900010727346,q01,1,1.0
41,2026-02-04T20:50:29.248046,53.683041129261255,,,True,,11.727875098586082,3.883874975144863,10,15.611750073730946,,21.63133304566145,3.6381660029292107,10,25.26949904859066,,12.80179200693965,10,12.80179200693965,q03,3,1.0
42,2026-02-04T20:50:29.387843,136.72508299350739,,,True,,38.15758298151195,2.2050419356673956,5,40.362624917179346,,81.81308303028345,2.601665910333395,5,84.41474894061685,,11.947709135711193,5,11.947709135711193,q04,4,1.0
43,2026-02-04T20:50:29.479281,88.19695888087153,,,True,,25.209957966580987,1.8859170377254486,5,27.095875004306436,,35.01404193229973,10.204624850302935,5,45.21866678260267,,15.882417093962431,5,15.882417093962431,q05,5,1.0
44,2026-02-04T20:50:29.501923,19.24566482193768,,,True,,4.0557910688221455,1.1513747740536928,1,5.207165842875838,,7.430166006088257,2.0296250004321337,1,9.45979100652039,,4.5787079725414515,1,4.5787079725414515,q06,6,1.0
45,2026-02-04T20:50:29.568482,63.22620902210474,,,True,,14.81741713359952,2.784749958664179,4,17.6021670922637,,23.937708931043744,8.25554202310741,4,32.193250954151154,,13.430790975689888,4,13.430790975689888,q07,7,1.0
46,2026-02-04T20:50:29.636390,64.63925121352077,,,True,,14.07879195176065,2.6608328334987164,2,16.739624785259366,,27.588542085140944,7.104459218680859,2,34.6930013038218,,13.206625124439597,2,13.206625124439597,q08,8,1.0
47,2026-02-04T20:50:29.774804,135.12433390133083,,,True,,33.235166920349,1.8640831112861633,175,35.099250031635165,,62.47258395887911,5.260374862700701,175,67.73295882157981,,32.29212504811585,175,32.29212504811585,q09,9,1.0
48,2026-02-04T20:50:29.884714,106.72795888967812,,,True,,29.134291922673583,4.579667001962662,20,33.713958924636245,,41.56920895911753,4.405540879815817,20,45.97474983893335,,27.039250126108527,20,27.039250126108527,q10,10,1.0
49,2026-02-04T20:50:29.942487,54.526374908164144,,,True,,12.647958938032389,1.8678749911487103,2,14.515833929181099,,24.908415973186493,4.057499812915921,2,28.965915786102414,,11.04462519288063,2,11.04462519288063,q12,12,1.0
50,2026-02-04T20:50:29.981335,35.71108216419816,,,True,,10.015957988798618,1.4858751092106104,1,11.501833098009229,,12.45520799420774,3.1918331515043974,1,15.647041145712137,,8.562207920476794,1,8.562207920476794,q14,14,1.0
51,2026-02-04T20:50:30.131827,147.33420591801405,,,True,,38.76216593198478,4.121540812775493,57,42.883706744760275,,68.39504116214812,3.645125078037381,57,72.0401662401855,,32.410332933068275,57,32.410332933068275,q18,18,1.0
52,2026-02-04T20:50:30.216212,81.19174977764487,,,True,,18.58866587281227,3.505874890834093,1,22.094540763646364,,33.42058300040662,6.3200839795172215,1,39.740666979923844,,19.356542034074664,1,19.356542034074664,q19,19,1.0
53,2026-02-04T20:50:30.387299,167.49124880880117,,,True,,25.475332979112864,1.5157910529524088,4,26.991124032065272,,112.55587497726083,3.7886248901486397,4,116.34449986740947,,24.155624909326434,4,24.155624909326434,q01,1,1.0
54,2026-02-04T20:50:30.443551,52.81416676007211,,,True,,11.902499943971634,3.2802908681333065,10,15.18279081210494,,21.86262491159141,4.172584041953087,10,26.035208953544497,,11.596166994422674,10,11.596166994422674,q03,3,1.0
55,2026-02-04T20:50:30.627676,180.96487456932664,,,True,,38.70420786552131,3.105166833847761,5,41.80937469936907,,123.08191694319248,2.612791024148464,5,125.69470796734095,,13.46079190261662,5,13.46079190261662,q04,4,1.0
56,2026-02-04T20:50:30.687897,56.82620778679848,,,True,,13.78870802000165,1.873707864433527,5,15.662415884435177,,23.804750060662627,4.060667008161545,5,27.865417068824172,,13.298374833539128,5,13.298374833539128,q05,5,1.0
57,2026-02-04T20:50:30.708645,17.577374586835504,,,True,,3.389667021110654,1.1121667921543121,1,4.501833813264966,,7.653249893337488,2.028374932706356,1,9.681624826043844,,3.3939159475266933,1,3.3939159475266933,q06,6,1.0
58,2026-02-04T20:50:30.778273,66.43437477760017,,,True,,16.271707834675908,2.592833014205098,4,18.864540848881006,,26.37333399616182,7.504457840695977,4,33.877791836857796,,13.692042091861367,4,13.692042091861367,q07,7,1.0
59,2026-02-04T20:50:30.849251,67.71074910648167,,,True,,15.166500117629766,2.3764159996062517,2,17.542916117236018,,26.596165960654616,7.87183316424489,2,34.46799912489951,,15.699833864346147,2,15.699833864346147,q08,8,1.0
60,2026-02-04T20:50:30.994018,140.8208329230547,,,True,,34.66858295723796,1.879457850009203,175,36.54804080724716,,66.02408294565976,5.2122920751571655,175,71.23637502081692,,33.03641709499061,175,33.03641709499061,q09,9,1.0
61,2026-02-04T20:50:31.105746,108.46008523367345,,,True,,28.968584025278687,3.8122921250760555,20,32.78087615035474,,43.84791711345315,4.998707910999656,20,48.846625024452806,,26.832584058865905,20,26.832584058865905,q10,10,1.0
62,2026-02-04T20:50:31.164097,55.10833370499313,,,True,,13.701916905120015,1.8668330740183592,2,15.568749979138374,,23.813958978280425,4.3159169144928455,2,28.12987589277327,,11.409707833081484,2,11.409707833081484,q12,12,1.0
63,2026-02-04T20:50:31.204287,37.090541096404195,,,True,,10.072249919176102,1.4459160156548023,1,11.518165934830904,,13.903625076636672,2.8932499699294567,1,16.79687504656613,,8.775500115007162,1,8.775500115007162,q14,14,1.0
64,2026-02-04T20:50:31.358791,151.0570829268545,,,True,,39.548750035464764,3.8640829734504223,57,43.412833008915186,,69.90737491287291,3.940083086490631,57,73.84745799936354,,33.796791918575764,57,33.796791918575764,q18,18,1.0
65,2026-02-04T20:50:31.442749,80.84054267965257,,,True,,19.006749847903848,2.794333966448903,1,21.80108381435275,,33.92712492495775,6.875042105093598,1,40.80216703005135,,18.23729183524847,1,18.23729183524847,q19,19,1.0
