execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_exec_time_ms,logical_match,logical_match_error,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,physical_base_capture_time_ms,physical_error,physical_exec_time_ms,physical_lineage_query_time_ms,physical_match,physical_match_error,physical_rewrite_time_ms,physical_rows,physical_runtime_ms,physical_time_ms,policy_count,query_type,row_count,run_num,table_width
11,2026-02-15T01:18:36.800706,245.85129087790847,,,True,49.51587482355535,3.9640420582145452,1,53.479916881769896,41.58412502147257,True,,16.853875014930964,1,58.43800003640354,23.262207861989737,1,23.262207861989737,40.61150015331805,,131.4890831708908,90.87758301757276,True,,6.297917105257511,1,131.4890831708908,131.4890831708908,1,WIDE_AGG,1000000,1,128
12,2026-02-15T01:18:37.071942,225.08345823735,,,True,52.90491716004908,4.668625071644783,1,57.573542231693864,40.93699995428324,True,,16.609207959845662,1,57.5462079141289,20.756292156875134,1,20.756292156875134,30.006665969267488,,110.48524896614254,80.47858299687505,True,,6.285958923399448,1,110.48524896614254,110.48524896614254,1,WIDE_AGG,1000000,2,128
13,2026-02-15T01:18:37.340598,222.85662475042045,,,True,51.19729205034673,4.095000214874744,1,55.29229226522148,40.505874902009964,True,,16.744291875511408,1,57.25016677752137,20.380041794851422,1,20.380041794851422,29.13774992339313,,110.77341600321233,81.6356660798192,True,,6.879665888845921,1,110.77341600321233,110.77341600321233,1,WIDE_AGG,1000000,3,128
14,2026-02-15T01:18:37.608228,222.6506646256894,,,True,52.10604099556804,3.975291969254613,1,56.08133296482265,41.943582938984036,True,,16.619584057480097,1,58.56316699646413,20.563832949846983,1,20.563832949846983,28.552457923069596,,108.03720774129033,79.48474981822073,True,,6.226208060979843,1,108.03720774129033,108.03720774129033,1,WIDE_AGG,1000000,4,128
15,2026-02-15T01:18:37.900136,222.90100087411702,,,True,50.79979193396866,4.520124988630414,1,55.31991692259908,40.97366705536842,True,,39.486207999289036,1,80.45987505465746,19.627332920208573,1,19.627332920208573,29.686749912798405,,111.50020896457136,81.81345905177295,True,,6.49483292363584,1,111.50020896457136,111.50020896457136,1,WIDE_AGG,1000000,5,128
16,2026-02-15T01:18:53.065851,1505.634623579681,,,True,374.5472498703748,7.999500026926398,1,382.5467498973012,432.5867500156164,True,,34.6201250795275,1,467.2068750951439,197.92824983596802,1,197.92824983596802,224.22854090109468,,500.5723738577217,276.343832956627,True,,12.439916143193841,1,500.5723738577217,500.5723738577217,1,WIDE_AGG,1000000,1,256
17,2026-02-15T01:18:54.862316,1709.860542556271,,,True,462.39062515087426,11.479916051030159,1,473.8705412019044,428.0355831142515,True,,33.188166096806526,1,461.223749211058,232.83904208801687,1,232.83904208801687,282.57050015963614,,586.5952922031283,304.0247920434922,True,,17.600875115022063,1,586.5952922031283,586.5952922031283,1,WIDE_AGG,1000000,2,256
18,2026-02-15T01:18:56.769019,1699.911291943863,,,True,480.1376669202,12.051166966557503,1,492.1888338867575,470.89649992994964,True,,158.05225004442036,1,628.94874997437,222.57137508131564,1,222.57137508131564,237.61900002136827,,526.3057500123978,288.6867499910295,True,,15.463875140994787,1,526.3057500123978,526.3057500123978,1,WIDE_AGG,1000000,3,256
19,2026-02-15T01:18:58.632211,1784.2646667268127,,,True,472.5202498957515,7.9597909934818745,1,480.48004088923335,505.2275420166552,True,,34.03666685335338,1,539.2642088700086,223.47737499512732,1,223.47737499512732,247.8227918036282,,583.0394998192787,335.2167080156505,True,,12.94387481175363,1,583.0394998192787,583.0394998192787,1,WIDE_AGG,1000000,4,256
20,2026-02-15T01:19:00.539255,1820.4435829538852,,,True,472.77820808812976,12.144207954406738,1,484.9224160425365,478.007375029847,True,,34.95104191824794,1,512.958416948095,247.9574168100953,1,247.9574168100953,296.7139580287039,,621.7005830258131,324.9866249971092,True,,16.417291946709156,1,621.7005830258131,621.7005830258131,1,WIDE_AGG,1000000,5,256
