execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_exec_time_ms,logical_match,logical_match_error,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,physical_base_capture_time_ms,physical_error,physical_exec_time_ms,physical_lineage_query_time_ms,physical_match,physical_match_error,physical_rewrite_time_ms,physical_rows,physical_runtime_ms,physical_time_ms,policy_count,query_type,row_count,run_num,table_width
11,2026-02-15T02:32:07.510403,14.306292170658708,,,True,0.6687501445412636,0.5905418656766415,1,1.259292010217905,0.7589589804410934,True,,2.1678751800209284,1,2.926834160462022,0.4475829191505909,1,0.4475829191505909,2.747541991993785,,12.43100012652576,9.683458134531975,True,,1.5727500431239605,1,12.43100012652576,12.43100012652576,1,WIDE_AGG,100000,1,8
12,2026-02-15T02:32:07.549731,15.175291104242206,,,True,0.7700000423938036,0.7122079841792583,1,1.482208026573062,0.9398330003023148,True,,2.2926251403987408,1,3.2324581407010555,0.49775000661611557,1,0.49775000661611557,3.8960420060902834,,12.967708054929972,9.071666048839688,True,,1.3262080028653145,1,12.967708054929972,12.967708054929972,1,WIDE_AGG,100000,2,8
13,2026-02-15T02:32:07.583144,12.31549889780581,,,True,0.7159998640418053,0.6484168116003275,1,1.3644166756421328,0.9340830147266388,True,,2.471833024173975,1,3.405916038900614,0.46825013123452663,1,0.46825013123452663,2.365458058193326,,10.19716588780284,7.831707829609513,True,,1.0637498926371336,1,10.19716588780284,10.19716588780284,1,WIDE_AGG,100000,3,8
14,2026-02-15T02:32:07.616365,12.486958177760243,,,True,0.8517920505255461,0.6759169045835733,1,1.5277089551091194,0.981583958491683,True,,2.341166837140918,1,3.322750795632601,0.5497911479324102,1,0.5497911479324102,2.4169159587472677,,10.103791020810604,7.686875062063336,True,,0.9417908731848001,1,10.103791020810604,10.103791020810604,1,WIDE_AGG,100000,4,8
15,2026-02-15T02:32:07.649932,12.604457791894674,,,True,0.6387080065906048,0.6362500134855509,1,1.2749580200761557,1.1002919636666775,True,,2.432792214676738,1,3.5330841783434153,0.42566703632473946,1,0.42566703632473946,2.461874857544899,,10.439790785312653,7.977915927767754,True,,0.9755829814821482,1,10.439790785312653,10.439790785312653,1,WIDE_AGG,100000,5,8
16,2026-02-15T02:32:07.778462,15.694376081228256,,,True,1.6864580102264881,0.9159171022474766,1,2.6023751124739647,1.8162080086767673,True,,2.930541057139635,1,4.746749065816402,0.9465839248150587,1,0.9465839248150587,2.8980839997529984,,11.245126137509942,8.347042137756944,True,,1.518291886895895,1,11.245126137509942,11.245126137509942,1,WIDE_AGG,100000,1,16
17,2026-02-15T02:32:07.832907,16.32737391628325,,,True,1.6588328871876001,0.8033330086618662,1,2.4621658958494663,2.4144998751580715,True,,18.81729089654982,1,21.231790771707892,0.9332080371677876,1,0.9332080371677876,3.0427079182118177,,11.32083311676979,8.278125198557973,True,,1.3451660051941872,1,11.32083311676979,11.32083311676979,1,WIDE_AGG,100000,2,16
18,2026-02-15T02:32:07.871683,16.82637515477836,,,True,2.056624973192811,0.8705421350896358,1,2.927167108282447,2.0965831354260445,True,,3.2171669881790876,1,5.313750123605132,0.9486251510679722,1,0.9486251510679722,2.865124959498644,,11.724541895091534,8.85941693559289,True,,1.2257499620318413,1,11.724541895091534,11.724541895091534,1,WIDE_AGG,100000,3,16
19,2026-02-15T02:32:07.911368,16.667166259139776,,,True,1.88345811329782,0.982833094894886,1,2.866291208192706,1.8744999542832375,True,,3.0593331903219223,1,4.93383314460516,1.055707922205329,1,1.055707922205329,2.9336251318454742,,11.85350026935339,8.919875137507915,True,,1.6815420240163803,1,11.85350026935339,11.85350026935339,1,WIDE_AGG,100000,4,16
20,2026-02-15T02:32:07.948946,15.901290811598301,,,True,1.7155418172478676,0.8468329906463623,1,2.56237480789423,2.0275830756872892,True,,3.0469580087810755,1,5.074541084468365,0.9508328512310982,1,0.9508328512310982,3.025165991857648,,11.207333067432046,8.182167075574398,True,,1.3117080088704824,1,11.207333067432046,11.207333067432046,1,WIDE_AGG,100000,5,16
21,2026-02-15T02:32:08.138061,22.921292344108224,,,True,3.194916993379593,1.3037091121077538,1,4.498626105487347,4.083916079252958,True,,5.03908284008503,1,9.122998919337988,1.8363341223448515,1,1.8363341223448515,3.89008317142725,,13.806125149130821,9.916041977703571,True,,2.019209088757634,1,13.806125149130821,13.806125149130821,1,WIDE_AGG,100000,1,32
22,2026-02-15T02:32:08.185310,22.07091636955738,,,True,3.0410829931497574,1.3002501800656319,1,4.341333173215389,3.447249997407198,True,,4.732624860480428,1,8.179874857887626,1.66441616602242,1,1.66441616602242,3.888250095769763,,13.918167212978005,10.029917117208242,True,,2.115625189617276,1,13.918167212978005,13.918167212978005,1,WIDE_AGG,100000,2,32
23,2026-02-15T02:32:08.232516,21.80350129492581,,,True,3.1584170646965504,1.635999884456396,1,4.7944169491529465,3.2527921721339226,True,,4.660541191697121,1,7.913333363831043,2.018500119447708,1,2.018500119447708,4.046666901558638,,13.373791938647628,9.32712503708899,True,,2.0833751186728477,1,13.373791938647628,13.373791938647628,1,WIDE_AGG,100000,3,32
24,2026-02-15T02:32:08.280685,22.01400068588555,,,True,3.492083866149187,1.4535419177263975,1,4.945625783875585,3.5604580771178007,True,,4.982084035873413,1,8.542542112991214,1.6762500163167715,1,1.6762500163167715,3.8051248993724585,,13.28520872630179,9.48008382692933,True,,2.0810000132769346,1,13.28520872630179,13.28520872630179,1,WIDE_AGG,100000,4,32
25,2026-02-15T02:32:08.328414,21.76679205149412,,,True,3.3919999841600657,1.284166006371379,1,4.6761659905314445,3.4518330357968807,True,,5.216790828853846,1,8.668623864650726,1.6292920336127281,1,1.6292920336127281,3.7232921458780766,,13.293666997924447,9.57037485204637,True,,2.6450420264154673,1,13.293666997924447,13.293666997924447,1,WIDE_AGG,100000,5,32
26,2026-02-15T02:32:08.647901,36.823166999965906,,,True,6.900500040501356,2.653874922543764,1,9.55437496304512,7.465749979019165,True,,8.94970796070993,1,16.415457939729095,3.451624885201454,1,3.451624885201454,5.618459079414606,,19.00529209524393,13.386833015829325,True,,3.532000118866563,1,19.00529209524393,19.00529209524393,1,WIDE_AGG,100000,1,64
27,2026-02-15T02:32:08.720106,36.657876800745726,,,True,6.792417028918862,2.562166191637516,1,9.354583220556378,6.759874988347292,True,,10.03783312626183,1,16.797708114609122,3.3142089378088713,1,3.3142089378088713,5.7267919182777405,,19.7913758456707,14.06458392739296,True,,3.7228339351713657,1,19.7913758456707,19.7913758456707,1,WIDE_AGG,100000,2,64
28,2026-02-15T02:32:08.792347,36.77299991250038,,,True,6.798249902203679,2.3443750105798244,1,9.142624912783504,6.905458169057965,True,,9.190374985337257,1,16.095833154395223,3.46808391623199,1,3.46808391623199,6.013874895870686,,19.601207925006747,13.587333029136062,True,,3.6886660382151604,1,19.601207925006747,19.601207925006747,1,WIDE_AGG,100000,3,64
29,2026-02-15T02:32:08.863048,37.08295803517103,,,True,7.259166799485683,2.1885838359594345,1,9.447750635445118,7.239750120788813,True,,9.09529090858996,1,16.335041029378772,3.282916033640504,1,3.282916033640504,5.590291926637292,,19.301125081256032,13.71083315461874,True,,3.4822081215679646,1,19.301125081256032,19.301125081256032,1,WIDE_AGG,100000,4,64
30,2026-02-15T02:32:09.004509,97.46279334649444,,,True,6.642959080636501,4.091415787115693,1,10.734374867752194,68.19295813329518,True,,12.886166106909513,1,81.07912424020469,3.2848340924829245,1,3.2848340924829245,5.5767500307410955,,19.342042040079832,13.765292009338737,True,,3.7694580387324095,1,19.342042040079832,19.342042040079832,1,WIDE_AGG,100000,5,64
31,2026-02-15T02:32:09.564144,58.44029225409031,,,True,12.576207984238863,4.210792016237974,1,16.787000000476837,13.30116717144847,True,,16.45908411592245,1,29.76025128737092,6.194042041897774,1,6.194042041897774,9.492875076830387,,26.368875056505203,16.875999979674816,True,,6.37337495572865,1,26.368875056505203,26.368875056505203,1,WIDE_AGG,100000,1,128
32,2026-02-15T02:32:09.667333,57.97766614705324,,,True,12.847582809627056,3.916958114132285,1,16.76454092375934,12.72920798510313,True,,16.461041988804936,1,29.190249973908067,6.595875136554241,1,6.595875136554241,8.90975003130734,,25.805000215768814,16.895250184461474,True,,5.883375182747841,1,25.805000215768814,25.805000215768814,1,WIDE_AGG,100000,2,128
33,2026-02-15T02:32:09.771955,58.2577483728528,,,True,12.874958105385303,3.862542100250721,1,16.737500205636024,12.656208127737045,True,,16.645082971081138,1,29.301291098818183,6.749707972630858,1,6.749707972630858,8.710833033546805,,25.976874167099595,17.26604113355279,True,,6.797542097046971,1,25.976874167099595,25.976874167099595,1,WIDE_AGG,100000,3,128
34,2026-02-15T02:32:09.876038,57.99062526784837,,,True,12.743958039209247,3.795916913077235,1,16.539874952286482,13.163791969418526,True,,16.51625009253621,1,29.680042061954737,6.143040955066681,1,6.143040955066681,8.754917187616229,,25.93983430415392,17.18491711653769,True,,6.380083039402962,1,25.93983430415392,25.93983430415392,1,WIDE_AGG,100000,4,128
35,2026-02-15T02:32:09.979519,57.32462625019252,,,True,12.255084002390504,4.704541061073542,1,16.959625063464046,12.932500103488564,True,,15.929624903947115,1,28.86212500743568,6.053375080227852,1,6.053375080227852,9.44191706366837,,26.083667064085603,16.641750000417233,True,,5.883665988221765,1,26.083667064085603,26.083667064085603,1,WIDE_AGG,100000,5,128
36,2026-02-15T02:32:11.101744,121.24391691759229,,,True,32.175707863643765,7.933374959975481,1,40.10908282361925,28.76670891419053,True,,48.81970793940127,1,77.5864168535918,15.09587513282895,1,15.09587513282895,17.080249963328242,,45.20562500692904,28.125375043600798,True,,12.034290935844183,1,45.20562500692904,45.20562500692904,1,WIDE_AGG,100000,1,256
37,2026-02-15T02:32:11.289189,115.9198738168925,,,True,29.43320805206895,8.07887502014637,1,37.51208307221532,28.067665873095393,True,,32.230000011622906,1,60.2976658847183,13.524250127375126,1,13.524250127375126,16.85929181985557,,44.89474976435304,28.035457944497466,True,,12.233957881107926,1,44.89474976435304,44.89474976435304,1,WIDE_AGG,100000,2,256
38,2026-02-15T02:32:11.477506,116.29495793022215,,,True,29.45675002411008,7.265832973644137,1,36.722582997754216,27.414290932938457,True,,33.547000028193,1,60.96129096113145,13.507083058357239,1,13.507083058357239,17.12483400478959,,45.91683391481638,28.79199991002679,True,,11.894499883055687,1,45.91683391481638,45.91683391481638,1,WIDE_AGG,100000,3,256
39,2026-02-15T02:32:11.686759,120.51075091585517,,,True,30.665833968669176,7.174917031079531,1,37.84075099974871,28.326832922175527,True,,50.38358294405043,1,78.71041586622596,14.130542054772377,1,14.130542054772377,17.026250017806888,,47.38754197023809,30.361291952431202,True,,12.065165909007192,1,47.38754197023809,47.38754197023809,1,WIDE_AGG,100000,4,256
40,2026-02-15T02:32:11.877642,119.3685841280967,,,True,30.421334085986018,8.24358407407999,1,38.66491816006601,28.87437492609024,True,,32.046624924987555,1,60.920999851077795,14.559625182300806,1,14.559625182300806,17.05587492324412,,45.513249933719635,28.457375010475516,True,,11.990832863375545,1,45.513249933719635,45.513249933719635,1,WIDE_AGG,100000,5,256
41,2026-02-15T02:32:14.133966,272.06616615876555,,,True,80.26566612534225,14.422999927774072,1,94.68866605311632,66.29358395002782,True,,62.98683397471905,1,129.28041792474687,32.34629100188613,1,32.34629100188613,37.136750062927604,,93.16062508150935,56.02387501858175,True,,41.52141697704792,1,93.16062508150935,93.16062508150935,1,WIDE_AGG,100000,1,512
42,2026-02-15T02:32:14.528009,273.1157918460667,,,True,81.11387491226196,14.319084119051695,1,95.43295903131366,66.58216705545783,True,,62.55712499842048,1,129.1392920538783,31.340125016868114,1,31.340125016868114,36.7802910041064,,94.0796248614788,57.2993338573724,True,,22.749625146389008,1,94.0796248614788,94.0796248614788,1,WIDE_AGG,100000,2,512
43,2026-02-15T02:32:14.943252,275.95962514169514,,,True,80.52091696299613,14.03049984946847,1,94.5514168124646,66.87883310951293,True,,81.52112504467368,1,148.3999581541866,33.394417027011514,1,33.394417027011514,37.849250016734004,,95.16545804217458,57.316208025440574,True,,23.0855830013752,1,95.16545804217458,95.16545804217458,1,WIDE_AGG,100000,3,512
44,2026-02-15T02:32:15.353609,272.001416888088,,,True,80.57037508115172,14.776207972317934,1,95.34658305346966,64.52583381906152,True,,61.80170807056129,1,126.32754188962281,33.29337504692376,1,33.29337504692376,38.35341683588922,,93.61183294095099,55.25841610506177,True,,40.54283304139972,1,93.61183294095099,93.61183294095099,1,WIDE_AGG,100000,4,512
45,2026-02-15T02:32:15.747948,273.11141695827246,,,True,81.44937502220273,14.257249888032675,1,95.7066249102354,65.69783296436071,True,,63.35658300668001,1,129.05441597104073,32.75545802898705,1,32.75545802898705,37.37745899707079,,93.20875094272196,55.831291945651174,True,,22.260291036218405,1,93.20875094272196,93.20875094272196,1,WIDE_AGG,100000,5,512
46,2026-02-15T02:32:20.746849,751.6864170320332,,,True,210.28316696174443,28.56683311983943,1,238.85000008158386,194.3801250308752,True,,151.079208124429,1,345.4593331553042,99.7396248858422,1,99.7396248858422,111.33212503045797,,247.28350015357137,135.9513751231134,True,,66.23474997468293,1,247.28350015357137,247.28350015357137,1,WIDE_AGG,100000,1,1024
47,2026-02-15T02:32:21.781733,781.107374932617,,,True,211.47049986757338,28.675290988758206,1,240.1457908563316,210.0806669332087,True,,151.20795811526477,1,361.2886250484735,100.8889579679817,1,100.8889579679817,111.87387513928115,,258.66725016385317,146.79337502457201,True,,44.82033406384289,1,258.66725016385317,258.66725016385317,1,WIDE_AGG,100000,2,1024
48,2026-02-15T02:32:22.818355,761.4781649317592,,,True,211.9916658848524,51.47754191420972,1,263.46920779906213,202.11299997754395,True,,129.83474996872246,1,331.9477499462664,102.21958300098777,1,102.21958300098777,107.63929109089077,,245.1539160683751,137.51462497748435,True,,69.089625030756,1,245.1539160683751,245.1539160683751,1,WIDE_AGG,100000,3,1024
49,2026-02-15T02:32:23.828060,759.1700830962509,,,True,213.92929088324308,29.28550005890429,1,243.21479094214737,194.29495907388628,True,,151.99425001628697,1,346.28920909017324,97.87699999287724,1,97.87699999287724,110.65479111857712,,253.0688331462443,142.41404202766716,True,,44.2818331066519,1,253.0688331462443,253.0688331462443,1,WIDE_AGG,100000,4,1024
50,2026-02-15T02:32:24.971222,854.4604163616896,,,True,215.9741660580039,50.120459171012044,1,266.09462522901595,269.9117502197623,True,,168.06549998000264,1,437.97725019976497,100.98237497732043,1,100.98237497732043,108.16487506963313,,267.5921251066029,159.42725003696978,True,,45.80679093487561,1,267.5921251066029,267.5921251066029,1,WIDE_AGG,100000,5,1024
51,2026-02-15T02:32:36.269083,2076.16383372806,,,True,567.2681669238955,55.83187495358288,1,623.1000418774784,554.6884168870747,True,,331.2588750850409,1,885.9472919721156,269.928083056584,1,269.928083056584,322.54083291627467,,684.2791668605059,361.7383339442313,True,,119.48399990797043,1,684.2791668605059,684.2791668605059,1,WIDE_AGG,100000,1,2048
52,2026-02-15T02:32:38.889566,2086.8983338586986,,,True,564.2907088622451,56.56745913438499,1,620.8581679966301,566.9448329135776,True,,329.9618330784142,1,896.9066659919918,275.5120419897139,1,275.5120419897139,317.6945000886917,,680.1507500931621,362.45625000447035,True,,115.43783289380372,1,680.1507500931621,680.1507500931621,1,WIDE_AGG,100000,2,2048
53,2026-02-15T02:32:41.506897,2087.5828752759844,,,True,565.4304579365999,56.59074988216162,1,622.0212078187615,556.1268751043826,True,,328.57704092748463,1,884.7039160318673,273.4245411120355,1,273.4245411120355,321.1334589868784,,692.6010011229664,371.467542136088,True,,113.47312503494322,1,692.6010011229664,692.6010011229664,1,WIDE_AGG,100000,3,2048
54,2026-02-15T02:32:44.141697,2094.21749971807,,,True,569.9719998519868,81.14645909518003,1,651.1184589471668,563.1733329501003,True,,311.1613329965621,1,874.3346659466624,284.38320895656943,1,284.38320895656943,317.94099998660386,,676.6889579594135,358.7479579728097,True,,87.27787504903972,1,676.6889579594135,676.6889579594135,1,WIDE_AGG,100000,4,2048
55,2026-02-15T02:32:46.739481,2069.714790675789,,,True,570.5355829559267,81.03712508454919,1,651.5727080404758,555.0414579920471,True,,327.9899579938501,1,883.0314159858972,270.25583293288946,1,270.25583293288946,313.1126668304205,,673.8819167949259,360.76924996450543,True,,87.91462518274784,1,673.8819167949259,673.8819167949259,1,WIDE_AGG,100000,5,2048
56,2026-02-15T02:33:14.474617,6206.912709167227,,,True,1662.5571250915527,147.40208303555846,1,1809.9592081271112,1654.7363749705255,True,,739.21158304438,1,2393.9479580149055,823.3917080797255,1,823.3917080797255,1009.4340839423239,,2066.2275010254234,1056.7934170830995,True,,203.5050408449024,1,2066.2275010254234,2066.2275010254234,1,WIDE_AGG,100000,1,4096
57,2026-02-15T02:33:21.971382,6290.22791585885,,,True,1681.853166082874,144.12708301097155,1,1825.9802490938455,1745.7595409359783,True,,764.7667501587421,1,2510.5262910947204,816.8659168295562,1,816.8659168295562,993.1763340719044,,2045.7492920104414,1052.572957938537,True,,252.24429182708263,1,2045.7492920104414,2045.7492920104414,1,WIDE_AGG,100000,2,4096
58,2026-02-15T02:33:29.393201,6231.209540972486,,,True,1697.8305829688907,151.9553328398615,1,1849.7859158087522,1694.0666248556226,True,,744.2217499483377,1,2438.2883748039603,830.7523750700057,1,830.7523750700057,991.8029170949012,,2008.5599580779672,1016.757040983066,True,,249.7825832106173,1,2008.5599580779672,2008.5599580779672,1,WIDE_AGG,100000,3,4096
59,2026-02-15T02:33:37.001529,6428.249625256285,,,True,1813.9091250486672,145.3961250372231,1,1959.3052500858903,1667.2219580505043,True,,742.4051670823246,1,2409.627125132829,830.8199590537697,1,830.8199590537697,980.541333090514,,2116.298583103344,1135.75725001283,True,,203.3322500064969,1,2116.298583103344,2116.298583103344,1,WIDE_AGG,100000,4,4096
60,2026-02-15T02:33:44.484735,6300.538582727313,,,True,1689.323915867135,140.37229190580547,1,1829.6962077729404,1709.544291952625,True,,761.0430419445038,1,2470.5873338971287,836.6740418132395,1,836.6740418132395,1020.153040997684,,2064.9963330943137,1044.8432920966297,True,,226.53716686181724,1,2064.9963330943137,2064.9963330943137,1,WIDE_AGG,100000,5,4096
