execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_exec_time_ms,logical_match,logical_match_error,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,physical_base_capture_time_ms,physical_error,physical_exec_time_ms,physical_lineage_query_time_ms,physical_match,physical_match_error,physical_rewrite_time_ms,physical_rows,physical_runtime_ms,physical_time_ms,policy_count,query_type,row_count,run_num,table_width
1,2026-02-15T02:13:32.901021,115.39004207588732,,,True,30.04416706971824,7.362749893218279,1,37.40691696293652,27.39912481047213,True,,33.3149170037359,1,60.71404181420803,13.485042145475745,1,13.485042145475745,16.381707973778248,,44.461708050221205,28.080000076442957,True,,11.47812488488853,1,44.461708050221205,44.461708050221205,1,WIDE_AGG,100000,1,256
2,2026-02-15T02:13:33.092838,118.36391710676253,,,True,28.172041988000274,7.257209159433842,1,35.429251147434115,30.77062522061169,True,,32.70412492565811,1,63.4747501462698,13.608667068183422,1,13.608667068183422,17.709832871332765,,45.81258282996714,28.102749958634377,True,,12.117834063246846,1,45.81258282996714,45.81258282996714,1,WIDE_AGG,100000,2,256
3,2026-02-15T02:13:33.310843,126.5258330386132,,,True,29.417958110570908,8.0313750077039,1,37.44933311827481,29.05487478710711,True,,49.25033403560519,1,78.3052088227123,13.082000194117427,1,13.082000194117427,20.767374895513058,,54.970999946817756,34.2036250513047,True,,13.127082958817482,1,54.970999946817756,54.970999946817756,1,WIDE_AGG,100000,3,256
4,2026-02-15T02:13:33.530590,143.32645782269537,,,True,35.34991689957678,8.128707995638251,1,43.478624895215034,34.12025002762675,True,,34.12900003604591,1,68.24925006367266,17.377708107233047,1,17.377708107233047,21.242582937702537,,56.47858278825879,35.235999850556254,True,,13.120542047545314,1,56.47858278825879,56.47858278825879,1,WIDE_AGG,100000,4,256
5,2026-02-15T02:13:33.744134,138.3454578462988,,,True,36.02425009012222,7.541124941781163,1,43.565375031903386,34.122582990676165,True,,34.492041915655136,1,68.6146249063313,16.282625030726194,1,16.282625030726194,20.63924982212484,,51.91599973477423,31.276749912649393,True,,11.837834026664495,1,51.91599973477423,51.91599973477423,1,WIDE_AGG,100000,5,256
6,2026-02-15T02:13:35.957456,271.3556666858494,,,True,78.72270792722702,14.142042025923729,1,92.86474995315075,66.32079207338393,True,,83.79220799542964,1,150.11300006881356,33.03499985486269,1,33.03499985486269,37.72570891305804,,93.27716683037579,55.55145791731775,True,,22.013082867488265,1,93.27716683037579,93.27716683037579,1,WIDE_AGG,100000,1,512
7,2026-02-15T02:13:36.369003,273.68400106206536,,,True,80.87883400730789,14.878666028380394,1,95.75750003568828,66.58445787616074,True,,61.657333048060536,1,128.24179092422128,32.41229220293462,1,32.41229220293462,37.86879195831716,,93.80841697566211,55.93962501734495,True,,40.35129095427692,1,93.80841697566211,93.80841697566211,1,WIDE_AGG,100000,2,512
8,2026-02-15T02:13:36.764003,274.9680420383811,,,True,82.2154579218477,14.590458013117313,1,96.80591593496501,65.64816692844033,True,,62.43287492543459,1,128.08104185387492,32.3683749884367,1,32.3683749884367,37.79900004155934,,94.73604219965637,56.93704215809703,True,,22.46341691352427,1,94.73604219965637,94.73604219965637,1,WIDE_AGG,100000,3,512
9,2026-02-15T02:13:37.171442,269.3546649534255,,,True,78.6460000090301,14.045249903574586,1,92.69124991260469,64.74154093302786,True,,80.90395899489522,1,145.64549992792308,31.944582937285304,1,31.944582937285304,37.572208093479276,,94.02254107408226,56.45033298060298,True,,22.010291926562786,1,94.02254107408226,94.02254107408226,1,WIDE_AGG,100000,4,512
10,2026-02-15T02:13:37.585369,275.27483319863677,,,True,81.29420806653798,15.333374962210655,1,96.62758302874863,66.42529205419123,True,,80.045583890751,1,146.47087594494224,32.05275000073016,1,32.05275000073016,37.939250003546476,,95.5025830771774,57.56333307363093,True,,22.622958989813924,1,95.5025830771774,95.5025830771774,1,WIDE_AGG,100000,5,512
11,2026-02-15T02:13:42.559357,732.5586664956063,,,True,204.22666682861745,28.722082963213325,1,232.94874979183078,191.55199988745153,True,,149.00845801457763,1,340.56045790202916,96.19316691532731,1,96.19316691532731,106.92125000059605,,240.58683286421,133.66558286361396,True,,43.98762504570186,1,240.58683286421,240.58683286421,1,WIDE_AGG,100000,1,1024
12,2026-02-15T02:13:43.590151,757.235208991915,,,True,213.99799990467727,29.10870802588761,1,243.10670793056488,203.1982080079615,True,,153.59179093502462,1,356.78999894298613,96.56333411112428,1,96.56333411112428,106.81025008670986,,243.47566696815193,136.66541688144207,True,,65.97833405248821,1,243.47566696815193,243.47566696815193,1,WIDE_AGG,100000,2,1024
13,2026-02-15T02:13:44.585638,746.4480828493834,,,True,210.74429200962186,28.716790955513716,1,239.46108296513557,194.47670807130635,True,,150.32733394764364,1,344.80404201895,98.43033296056092,1,98.43033296056092,106.27574985846877,,242.79674980789423,136.52099994942546,True,,45.01087497919798,1,242.79674980789423,242.79674980789423,1,WIDE_AGG,100000,3,1024
14,2026-02-15T02:13:45.590243,733.736373949796,,,True,204.52141598798335,28.362624812871218,1,232.88404080085456,191.76679197698832,True,,151.84987499378622,1,343.61666697077453,97.71112515591085,1,97.71112515591085,105.53674981929362,,239.73704082891345,134.20029100961983,True,,66.40520901419222,1,239.73704082891345,239.73704082891345,1,WIDE_AGG,100000,4,1024
15,2026-02-15T02:13:46.574344,735.5237088631839,,,True,205.14458394609392,28.87679194100201,1,234.02137588709593,190.6776251271367,True,,150.75387503020465,1,341.43150015734136,97.33966691419482,1,97.33966691419482,107.00966697186232,,242.3618328757584,135.3521659038961,True,,44.589582830667496,1,242.3618328757584,242.3618328757584,1,WIDE_AGG,100000,5,1024
16,2026-02-15T02:13:57.924358,2048.6587074119598,,,True,568.4881671331823,80.81124979071319,1,649.2994169238955,544.4102911278605,True,,305.2265839651227,1,849.6368750929832,273.845958057791,1,273.845958057791,315.9999579656869,,661.9142910931259,345.914333127439,True,,115.07724993862212,1,661.9142910931259,661.9142910931259,1,WIDE_AGG,100000,1,2048
17,2026-02-15T02:14:00.541480,2087.8352909348905,,,True,577.0748748909682,81.44545811228454,1,658.5203330032527,553.7034580484033,True,,302.4833749514073,1,856.1868329998106,285.33879201859236,1,285.33879201859236,318.5187499038875,,671.7181659769267,353.1994160730392,True,,87.69295900128782,1,671.7181659769267,671.7181659769267,1,WIDE_AGG,100000,2,2048
18,2026-02-15T02:14:03.167398,2069.0613749902695,,,True,573.323167162016,78.4025420434773,1,651.7257092054933,544.2452088464051,True,,326.64804183878005,1,870.8932506851852,272.8339999448508,1,272.8339999448508,330.8874580543488,,678.6589990369976,347.77154098264873,True,,121.17041694000363,1,678.6589990369976,678.6589990369976,1,WIDE_AGG,100000,3,2048
19,2026-02-15T02:14:05.744087,2041.5636242832989,,,True,567.1391249634326,56.20979191735387,1,623.3489168807864,546.4094581548125,True,,330.73558402247727,1,877.1450421772897,272.5110000465065,1,272.5110000465065,314.42220811732113,,655.5040411185473,341.0818330012262,True,,116.41691694967449,1,655.5040411185473,655.5040411185473,1,WIDE_AGG,100000,4,2048
20,2026-02-15T02:14:08.316239,2040.7517917919904,,,True,569.3832919932902,56.77666608244181,1,626.159958075732,537.5353749841452,True,,327.03129202127457,1,864.5666670054197,269.7939579375088,1,269.7939579375088,304.4857089407742,,664.0391668770462,359.553457936272,True,,116.31662491708994,1,664.0391668770462,664.0391668770462,1,WIDE_AGG,100000,5,2048
