execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_error,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,query_name,query_num,sqlserver_correctness_error,sqlserver_correctness_match,sqlserver_dfc_correctness_error,sqlserver_dfc_correctness_match,sqlserver_dfc_error,sqlserver_dfc_rows,sqlserver_dfc_time_ms,sqlserver_error,sqlserver_logical_correctness_error,sqlserver_logical_correctness_match,sqlserver_logical_error,sqlserver_logical_rows,sqlserver_logical_time_ms,sqlserver_rows,sqlserver_time_ms,tpch_sf
34,2026-02-13T02:40:50.576967,38596.791331190616,,,True,,63.579291105270386,1.8884579185396433,175,65.46774902381003,,37498.75529110432,5.704791052266955,175,37504.460082156584,,67.69916694611311,175,67.69916694611311,q09,9,,True,,True,,175,999.1652499884367,,,True,,175,1977.210707962513,175,959.1643330641091,1.0
35,2026-02-13T02:40:56.581369,1780.4972084704787,,,True,,85.7249170076102,4.455790854990482,20,90.18070786260068,,115.0030829012394,5.739917047321796,20,120.74299994856119,,118.56370884925127,20,118.56370884925127,q10,10,,True,,True,,20,1527.1960829850286,,,True,,20,2658.8217080570757,20,1451.0097918100655,1.0
36,2026-02-13T02:41:00.467330,1029.3320405762643,,,True,,26.47137502208352,2.2243328858166933,2,28.695707907900214,,43.74854080379009,4.192250082269311,2,47.9407908860594,,40.00699985772371,2,40.00699985772371,q12,12,,True,,True,,2,984.9382918328047,,,True,,2,1842.8513328544796,2,912.6885419245809,1.0
37,2026-02-13T02:41:03.233503,794.4139577448368,,,True,,15.388207975775003,1.9816660787910223,1,17.369874054566026,,23.778084199875593,3.177124774083495,1,26.95520897395909,,24.756999919191003,1,24.756999919191003,q14,14,,True,,True,,1,642.2275840304792,,,True,,1,1303.0097908340394,1,725.3318747971207,1.0
38,2026-02-13T02:41:09.640046,2027.8447505552322,,,True,,58.54033399373293,4.721042001619935,57,63.261375995352864,,145.3139998484403,3.768790978938341,57,149.08279082737863,,122.88624979555607,57,122.88624979555607,q18,18,,True,,True,,57,1407.8148328699172,,,True,,57,2941.79862504825,57,1692.6143339369446,1.0
39,2026-02-13T02:41:16.032865,1744.222457986325,,,True,,24.27449985407293,3.2841661013662815,1,27.55866595543921,,48.978541046381,6.9593749940395355,1,55.93791604042053,,34.37033388763666,1,34.37033388763666,q19,19,,True,,True,,1,1551.6744169872254,,,True,,1,3073.0239578988403,1,1626.3555421028286,1.0
40,2026-02-13T02:41:54.183947,9139.618918299675,,,True,,52.95883398503065,2.2209170274436474,4,55.1797510124743,,125.15541608445346,3.908459097146988,4,129.06387518160045,,59.82741713523865,4,59.82741713523865,q01,1,,True,,True,,4,9268.946666968986,,,True,,4,19718.57304102741,4,8895.547874970362,1.0
41,2026-02-13T02:41:56.995356,837.3653327580541,,,True,,24.56520893611014,4.586749942973256,10,29.151958879083395,,37.57120808586478,3.9133329410105944,10,41.48454102687538,,31.570582883432508,10,31.570582883432508,q03,3,,True,,True,,10,647.6795000489801,,,True,,10,1298.592000035569,10,735.1582499686629,1.0
42,2026-02-13T02:41:59.794765,1410.114749101922,,,True,,41.79062484763563,2.7950829826295376,5,44.585707830265164,,149.24029121175408,2.5227919686585665,5,151.76308318041265,,31.719375168904662,5,31.719375168904662,q04,4,,True,,True,,5,1331.1723750084639,,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]The ORDER BY clause is invalid in views, inline functions, derived tables, subqueries, and common table expressions, unless TOP, OFFSET or FOR XML is also specified. (1033) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]The ORDER BY clause is invalid in views, inline functions, derived tables, subqueries, and common table expressions, unless TOP, OFFSET or FOR XML is also specified. (1033) (SQLExecDirectW)')",0,0.0,5,1182.0465829223394,1.0
43,2026-02-13T02:42:02.729577,865.4940838459879,,,True,,28.84270786307752,2.2436250001192093,5,31.08633286319673,,57.583540910854936,4.813959123566747,5,62.39750003442168,,34.839834086596966,5,34.839834086596966,q05,5,,True,,True,,5,715.4247090220451,,,True,,5,1333.1814159173518,5,737.1704168617725,1.0
44,2026-02-13T02:42:05.596589,723.8156672101468,,,True,,7.889000000432134,1.6730839852243662,1,9.5620839856565,,15.630583046004176,2.712917048484087,1,18.343500094488263,,8.695665979757905,1,8.695665979757905,q06,6,,True,,True,,1,676.9264170434326,,,True,,1,1446.094874991104,1,687.2144171502441,1.0
45,2026-02-13T02:42:08.565390,1071.3303750380874,,,True,,62.88437498733401,6.533999927341938,4,69.41837491467595,,314.9837909732014,8.657875005155802,4,323.6416659783572,,57.78525001369417,4,57.78525001369417,q07,7,,True,,True,,4,647.637999849394,,,True,,4,1229.1113750543445,4,620.48508413136,1.0
46,2026-02-13T02:42:11.431416,822.6976252626628,,,True,,30.640084063634276,2.64362501911819,2,33.283709082752466,,88.29575008712709,7.17850006185472,2,95.47425014898181,,36.047708010300994,2,36.047708010300994,q08,8,,True,,True,,2,653.9474579039961,,,True,,2,1369.0956248901784,2,657.8919580206275,1.0
47,2026-02-13T02:42:50.064066,35709.15158325806,,,True,,57.302708039060235,1.962207956239581,175,59.264915995299816,,34618.337917141616,5.844291998073459,175,34624.18220913969,,71.93966605700552,175,71.93966605700552,q09,9,,True,,True,,175,928.9697920903563,,,True,,175,1966.3990419358015,175,953.7647920660675,1.0
48,2026-02-13T02:42:56.287159,1999.1067899391055,,,True,,66.32645800709724,133.02037492394447,20,199.34683293104172,,105.15295807272196,5.156832979992032,20,110.30979105271399,,112.92054108344018,20,112.92054108344018,q10,10,,True,,True,,20,1531.9883751217276,,,True,,20,2662.190292030573,20,1576.5296248719096,1.0
49,2026-02-13T02:43:00.097732,1003.6750009749085,,,True,,19.06387507915497,2.102749887853861,2,21.16662496700883,,37.184791872277856,4.680417012423277,2,41.86520888470113,,38.72650000266731,2,38.72650000266731,q12,12,,True,,True,,2,1019.9992079287767,,,True,,2,1766.6702920105308,2,901.9166671205312,1.0
50,2026-02-13T02:43:02.837514,779.470250941813,,,True,,16.39683311805129,1.6805839259177446,1,18.077417043969035,,26.913666864857078,7.821457926183939,1,34.73512479104102,,20.64441703259945,1,20.64441703259945,q14,14,,True,,True,,1,642.9684169124812,,,True,,1,1302.5107919238508,1,706.0132920742035,1.0
51,2026-02-13T02:43:09.288459,2029.5000832993537,,,True,,58.24687518179417,4.040250089019537,57,62.2871252708137,,156.7374998703599,3.8262500893324614,57,160.56374995969236,,118.53566602803767,57,118.53566602803767,q18,18,,True,,True,,57,1438.6288330424577,,,True,,57,2958.9838329702616,57,1688.11354204081,1.0
52,2026-02-13T02:43:15.638338,1656.7976251244545,,,True,,25.787959108129144,3.326290985569358,1,29.1142500936985,,48.757500015199184,6.375832948833704,1,55.13333296403289,,33.479792065918446,1,33.479792065918446,q19,19,,True,,True,,1,1556.4288331661373,,,True,,1,3114.3548330292106,1,1539.0702500008047,1.0
53,2026-02-13T02:43:53.661420,9172.294707968831,,,True,,54.80754096060991,1.7078330274671316,4,56.515373988077044,,125.25862501934171,4.024666966870427,4,129.28329198621213,,59.17524988763034,4,59.17524988763034,q01,1,,True,,True,,4,9149.652292020619,,,True,,4,19675.540750147775,4,8927.320792106912,1.0
54,2026-02-13T02:43:56.369944,774.4297904428095,,,True,,24.188999785110354,3.8355409633368254,10,28.02454074844718,,33.15116697922349,4.570625023916364,10,37.72179200313985,,22.013207897543907,10,22.013207897543907,q03,3,,True,,True,,10,658.9667079970241,,,True,,10,1263.0487501155585,10,686.6702497936785,1.0
55,2026-02-13T02:43:59.101009,1434.8065401427448,,,True,,42.5505000166595,3.1566659454256296,5,45.70716596208513,,134.73800010979176,2.445958089083433,5,137.1839581988752,,26.421082904562354,5,26.421082904562354,q04,4,,True,,True,,5,1234.4219591468573,,"Errors: duckdb=None, sqlserver=('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]The ORDER BY clause is invalid in views, inline functions, derived tables, subqueries, and common table expressions, unless TOP, OFFSET or FOR XML is also specified. (1033) (SQLExecDirectW)')",False,"('42000', '[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]The ORDER BY clause is invalid in views, inline functions, derived tables, subqueries, and common table expressions, unless TOP, OFFSET or FOR XML is also specified. (1033) (SQLExecDirectW)')",0,0.0,5,1225.494333077222,1.0
56,2026-02-13T02:44:01.821078,752.6714578270912,,,True,,25.19862516783178,2.371707931160927,5,27.570333098992705,,48.28558396548033,4.40654088743031,5,52.69212485291064,,33.62187487073243,5,33.62187487073243,q05,5,,True,,True,,5,668.731875019148,,,True,,5,1277.4039171636105,5,638.7871250044554,1.0
57,2026-02-13T02:44:04.616782,718.1087918579578,,,True,,8.687666850164533,2.1828750614076853,1,10.870541911572218,,15.293041942641139,2.592874923720956,1,17.885916866362095,,8.939833147451282,1,8.939833147451282,q06,6,,True,,True,,1,692.0325418468565,,,True,,1,1363.1802080199122,1,680.4124999325722,1.0
58,2026-02-13T02:44:07.580623,1087.6914588734508,,,True,,69.58637502975762,2.7328748255968094,4,72.31924985535443,,264.51045903377235,8.158541982993484,4,272.66900101676583,,68.25633300468326,4,68.25633300468326,q07,7,,True,,True,,4,630.9573750477284,,,True,,4,1221.7129170894623,4,674.4468749966472,1.0
59,2026-02-13T02:44:10.394003,870.0730002019554,,,True,,48.680667066946626,3.4805000759661198,2,52.161167142912745,,121.11974996514618,7.748874835669994,2,128.86862480081618,,30.33575019799173,2,30.33575019799173,q08,8,,True,,True,,2,660.9287501778454,,,True,,2,1262.8893749788404,2,658.7074580602348,1.0
60,2026-02-13T02:44:49.988108,36647.85079215653,,,True,,56.718084029853344,1.8931669183075428,175,58.61125094816089,,35577.44750007987,5.9617499355226755,175,35583.40925001539,,63.89354099519551,175,63.89354099519551,q09,9,,True,,True,,175,946.4310840703547,,,True,,175,1968.6044158879668,175,941.9367501977831,1.0
61,2026-02-13T02:44:56.095349,1877.532541519031,,,True,,85.72137518785894,6.315791979432106,20,92.03716716729105,,102.98133315518498,7.06354109570384,20,110.04487425088882,,119.13341702893376,20,119.13341702893376,q10,10,,True,,True,,20,1541.861374862492,,,True,,20,2655.254082987085,20,1556.3170830719173,1.0
62,2026-02-13T02:44:59.843934,1012.177501572296,,,True,,19.659167155623436,2.5807078927755356,2,22.23987504839897,,38.706625113263726,4.15758416056633,2,42.864209273830056,,39.628917118534446,2,39.628917118534446,q12,12,,True,,True,,2,916.4105830714107,,,True,,2,1788.4688328485936,2,907.4445001315325,1.0
63,2026-02-13T02:45:02.813165,837.0090399403125,,,True,,19.364041043445468,2.0069158636033535,1,21.37095690704882,,25.034874910488725,3.7271250039339066,1,28.76199991442263,,26.32858301512897,1,26.32858301512897,q14,14,,True,,True,,1,712.3107500374317,,,True,,1,1395.4059169627726,1,760.5475001037121,1.0
64,2026-02-13T02:45:09.307993,2019.9626260437071,,,True,,57.94120812788606,5.879666889086366,57,63.82087501697242,,144.53804190270603,4.381000064313412,57,148.91904196701944,,116.4975839201361,57,116.4975839201361,q18,18,,True,,True,,57,1492.38987499848,,,True,,57,2960.3438330814242,57,1690.7251251395792,1.0
65,2026-02-13T02:45:15.740650,1691.5466238278896,,,True,,27.533042011782527,3.3640831243246794,1,30.897125136107206,,50.483707804232836,6.529208039864898,1,57.01291584409773,,36.44270799122751,1,36.44270799122751,q19,19,,True,,True,,1,1658.3869580645114,,,True,,1,3058.805583976209,1,1567.1938748564571,1.0
