execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_error,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,query_name,query_num,sqlserver_correctness_error,sqlserver_correctness_match,sqlserver_dfc_correctness_error,sqlserver_dfc_correctness_match,sqlserver_dfc_error,sqlserver_dfc_rows,sqlserver_dfc_time_ms,sqlserver_error,sqlserver_logical_correctness_error,sqlserver_logical_correctness_match,sqlserver_logical_error,sqlserver_logical_rows,sqlserver_logical_time_ms,sqlserver_rows,sqlserver_time_ms,tpch_sf
15,2026-02-13T02:26:47.331312,739.9294171482325,,,True,,24.562541162595153,4.43583307787776,10,28.998374240472913,,34.92262493818998,3.880542004480958,10,38.80316694267094,,26.40433399938047,10,26.40433399938047,q03,3,,True,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,10,645.7235419657081,1.0
16,2026-02-13T02:26:50.030292,1345.1588761527091,,,True,,41.431166930124164,2.653334056958556,5,44.08450098708272,,137.16962514445186,2.5882080662995577,5,139.75783321075141,,27.94908406212926,5,27.94908406212926,q04,4,,True,,True,,5,1331.3326670322567,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,5,1133.3674578927457,1.0
17,2026-02-13T02:26:51.566601,793.6389145907015,,,True,,25.776625145226717,2.565082861110568,5,28.341708006337285,,49.278915859758854,4.153166897594929,5,53.43208275735378,,31.77470783703029,5,31.77470783703029,q05,5,,True,,True,,5,715.9070000052452,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,5,680.0904159899801,1.0
18,2026-02-13T02:26:53.081142,810.6474590022117,,,True,,8.047417039051652,1.5337909571826458,1,9.581207996234298,,16.304332995787263,2.7039169799536467,1,19.00824997574091,,8.810667088255286,1,8.810667088255286,q06,6,,True,,True,,1,679.5298331417143,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,1,773.2473339419812,1.0
19,2026-02-13T02:26:54.945588,1119.3063331302255,,,True,,70.03958290442824,2.8716670349240303,4,72.91124993935227,,262.7117079682648,8.487750077620149,4,271.19945804588497,,71.03679212741554,4,71.03679212741554,q07,7,,True,,True,,4,711.960457963869,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,4,704.1588330175728,1.0
20,2026-02-13T02:26:56.485338,796.0687498562038,,,True,,25.565458927303553,2.954249968752265,2,28.519708896055818,,75.96433302387595,7.060125004500151,2,83.0244580283761,,27.124332962557673,2,27.124332962557673,q08,8,,True,,True,,2,718.562874943018,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,2,657.4002499692142,1.0
21,2026-02-13T02:27:34.484909,37046.24504223466,,,True,,60.504249995574355,1.8561671022325754,175,62.36041709780693,,35898.54066702537,6.606207927688956,175,35905.14687495306,,64.27037506364286,175,64.27037506364286,q09,9,,True,,True,,175,927.0528750494123,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,175,1014.4673751201481,1.0
22,2026-02-13T02:27:36.322890,1809.538541128859,,,True,,74.73745802417397,5.459333071485162,20,80.19679109565914,,99.36133306473494,6.04887492954731,20,105.41020799428225,,118.55629202909768,20,118.55629202909768,q10,10,,True,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,20,1505.3752500098199,1.0
23,2026-02-13T02:27:38.363380,1096.9607925508171,,,True,,18.65320815704763,2.053875010460615,2,20.707083167508245,,36.18054208345711,4.442250123247504,2,40.62279220670462,,31.332208076491952,2,31.332208076491952,q12,12,,True,,True,,2,920.3897500410676,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,2,1004.2987091001123,1.0
24,2026-02-13T02:27:39.695076,686.7778750602156,,,True,,23.796458961442113,1.6321251168847084,1,25.42858407832682,,23.135666036978364,3.1782081350684166,1,26.31387417204678,,19.468457903712988,1,19.468457903712988,q14,14,,True,,True,,1,626.9192087929696,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,1,615.566958906129,1.0
